1.15094e+06	81468	474497	3.01969e+06	1.09885e+07	-1.37641e+07	-2.16998e+06	211011	1.09436e+06	
81468	1.30434e+06	-540835	5.24027e+06	-1.63994e+07	3.16755e+07	-8.38159e+06	-1.97804e+06	1.61528e+06	
474497	-540835	471749	-1.26992e+06	1.25265e+07	-1.96812e+07	3.07879e+06	875259	-334809	
3.01969e+06	5.24027e+06	-1.26992e+06	3.13988e+07	-4.30944e+07	8.43733e+07	-4.21803e+07	-5.87598e+06	1.03589e+07	
1.09885e+07	-1.63994e+07	1.25265e+07	-4.30944e+07	3.39597e+08	-5.55444e+08	9.43598e+07	2.66526e+07	-1.18974e+07	
-1.37641e+07	3.16755e+07	-1.96812e+07	8.43733e+07	-5.55444e+08	9.97879e+08	-1.74418e+08	-5.46278e+07	2.36168e+07	
-2.16998e+06	-8.38159e+06	3.07879e+06	-4.21803e+07	9.43598e+07	-1.74418e+08	6.17113e+07	1.07532e+07	-1.3699e+07	
211011	-1.97804e+06	875259	-5.87598e+06	2.66526e+07	-5.46278e+07	1.07532e+07	3.52335e+06	-1.67664e+06	
1.09436e+06	1.61528e+06	-334809	1.03589e+07	-1.18974e+07	2.36168e+07	-1.3699e+07	-1.67664e+06	3.62498e+06	
