1.14357e+06	91328.2	466024	3.00664e+06	1.09908e+07	-1.37641e+07	-2.16997e+06	211013	1.09436e+06	
91328.2	1.27473e+06	-554189	5.2376e+06	-1.6406e+07	3.16762e+07	-8.38179e+06	-1.97809e+06	1.61532e+06	
466024	-554189	443008	-1.27429e+06	1.25405e+07	-1.96814e+07	3.07881e+06	875265	-334808	
3.00664e+06	5.2376e+06	-1.27429e+06	3.13294e+07	-4.30897e+07	8.43731e+07	-4.21801e+07	-5.87595e+06	1.03589e+07	
1.09908e+07	-1.6406e+07	1.25405e+07	-4.30897e+07	3.39579e+08	-5.55444e+08	9.43597e+07	2.66526e+07	-1.18974e+07	
-1.37641e+07	3.16762e+07	-1.96814e+07	8.43731e+07	-5.55444e+08	9.97879e+08	-1.74418e+08	-5.46278e+07	2.36168e+07	
-2.16997e+06	-8.38179e+06	3.07881e+06	-4.21801e+07	9.43597e+07	-1.74418e+08	6.17113e+07	1.07532e+07	-1.3699e+07	
211013	-1.97809e+06	875265	-5.87595e+06	2.66526e+07	-5.46278e+07	1.07532e+07	3.52335e+06	-1.67664e+06	
1.09436e+06	1.61532e+06	-334808	1.03589e+07	-1.18974e+07	2.36168e+07	-1.3699e+07	-1.67664e+06	3.62498e+06	
