x	xg	error+	error-	error
1.02636e-06	24.2665	19.356	19.356	19.356
1.0266e-06	24.2657	19.3548	19.3548	19.3548
1.02683e-06	24.2649	19.3536	19.3536	19.3536
1.02707e-06	24.2641	19.3524	19.3524	19.3524
1.02731e-06	24.2632	19.3512	19.3512	19.3512
1.02754e-06	24.2624	19.35	19.35	19.35
1.02778e-06	24.2616	19.3488	19.3488	19.3488
1.02802e-06	24.2608	19.3476	19.3476	19.3476
1.02825e-06	24.2599	19.3464	19.3464	19.3464
1.02849e-06	24.2591	19.3452	19.3452	19.3452
1.02873e-06	24.2583	19.344	19.344	19.344
1.02896e-06	24.2575	19.3428	19.3428	19.3428
1.0292e-06	24.2566	19.3416	19.3416	19.3416
1.02944e-06	24.2558	19.3404	19.3404	19.3404
1.02967e-06	24.255	19.3392	19.3392	19.3392
1.02991e-06	24.2542	19.338	19.338	19.338
1.03015e-06	24.2533	19.3368	19.3368	19.3368
1.03039e-06	24.2525	19.3356	19.3356	19.3356
1.03062e-06	24.2517	19.3344	19.3344	19.3344
1.03086e-06	24.2508	19.3332	19.3332	19.3332
1.0311e-06	24.25	19.332	19.332	19.332
1.03134e-06	24.2492	19.3309	19.3309	19.3309
1.03157e-06	24.2484	19.3297	19.3297	19.3297
1.03181e-06	24.2475	19.3285	19.3285	19.3285
1.03205e-06	24.2467	19.3273	19.3273	19.3273
1.03229e-06	24.2459	19.3261	19.3261	19.3261
1.03252e-06	24.2451	19.3249	19.3249	19.3249
1.03276e-06	24.2442	19.3237	19.3237	19.3237
1.033e-06	24.2434	19.3225	19.3225	19.3225
1.03324e-06	24.2426	19.3213	19.3213	19.3213
1.03348e-06	24.2418	19.3201	19.3201	19.3201
1.03371e-06	24.2409	19.3189	19.3189	19.3189
1.03395e-06	24.2401	19.3177	19.3177	19.3177
1.03419e-06	24.2393	19.3165	19.3165	19.3165
1.03443e-06	24.2385	19.3153	19.3153	19.3153
1.03467e-06	24.2376	19.3141	19.3141	19.3141
1.0349e-06	24.2368	19.3129	19.3129	19.3129
1.03514e-06	24.236	19.3117	19.3117	19.3117
1.03538e-06	24.2352	19.3105	19.3105	19.3105
1.03562e-06	24.2344	19.3093	19.3093	19.3093
1.03586e-06	24.2335	19.3081	19.3081	19.3081
1.0361e-06	24.2327	19.3069	19.3069	19.3069
1.03633e-06	24.2319	19.3057	19.3057	19.3057
1.03657e-06	24.2311	19.3045	19.3045	19.3045
1.03681e-06	24.2302	19.3034	19.3034	19.3034
1.03705e-06	24.2294	19.3022	19.3022	19.3022
1.03729e-06	24.2286	19.301	19.301	19.301
1.03753e-06	24.2278	19.2998	19.2998	19.2998
1.03777e-06	24.2269	19.2986	19.2986	19.2986
1.03801e-06	24.2261	19.2974	19.2974	19.2974
1.03825e-06	24.2253	19.2962	19.2962	19.2962
1.03848e-06	24.2245	19.295	19.295	19.295
1.03872e-06	24.2236	19.2938	19.2938	19.2938
1.03896e-06	24.2228	19.2926	19.2926	19.2926
1.0392e-06	24.222	19.2914	19.2914	19.2914
1.03944e-06	24.2212	19.2902	19.2902	19.2902
1.03968e-06	24.2203	19.289	19.289	19.289
1.03992e-06	24.2195	19.2878	19.2878	19.2878
1.04016e-06	24.2187	19.2866	19.2866	19.2866
1.0404e-06	24.2179	19.2854	19.2854	19.2854
1.04064e-06	24.217	19.2842	19.2842	19.2842
1.04088e-06	24.2162	19.2831	19.2831	19.2831
1.04112e-06	24.2154	19.2819	19.2819	19.2819
1.04136e-06	24.2146	19.2807	19.2807	19.2807
1.0416e-06	24.2137	19.2795	19.2795	19.2795
1.04184e-06	24.2129	19.2783	19.2783	19.2783
1.04208e-06	24.2121	19.2771	19.2771	19.2771
1.04232e-06	24.2113	19.2759	19.2759	19.2759
1.04256e-06	24.2104	19.2747	19.2747	19.2747
1.0428e-06	24.2096	19.2735	19.2735	19.2735
1.04304e-06	24.2088	19.2723	19.2723	19.2723
1.04328e-06	24.208	19.2711	19.2711	19.2711
1.04352e-06	24.2071	19.2699	19.2699	19.2699
1.04376e-06	24.2063	19.2687	19.2687	19.2687
1.044e-06	24.2055	19.2675	19.2675	19.2675
1.04424e-06	24.2047	19.2664	19.2664	19.2664
1.04448e-06	24.2038	19.2652	19.2652	19.2652
1.04472e-06	24.203	19.264	19.264	19.264
1.04496e-06	24.2022	19.2628	19.2628	19.2628
1.0452e-06	24.2014	19.2616	19.2616	19.2616
1.04544e-06	24.2005	19.2604	19.2604	19.2604
1.04568e-06	24.1997	19.2592	19.2592	19.2592
1.04592e-06	24.1989	19.258	19.258	19.258
1.04616e-06	24.1981	19.2568	19.2568	19.2568
1.04641e-06	24.1973	19.2556	19.2556	19.2556
1.04665e-06	24.1964	19.2544	19.2544	19.2544
1.04689e-06	24.1956	19.2532	19.2532	19.2532
1.04713e-06	24.1948	19.2521	19.2521	19.2521
1.04737e-06	24.194	19.2509	19.2509	19.2509
1.04761e-06	24.1931	19.2497	19.2497	19.2497
1.04785e-06	24.1923	19.2485	19.2485	19.2485
1.04809e-06	24.1915	19.2473	19.2473	19.2473
1.04833e-06	24.1907	19.2461	19.2461	19.2461
1.04858e-06	24.1898	19.2449	19.2449	19.2449
1.04882e-06	24.189	19.2437	19.2437	19.2437
1.04906e-06	24.1882	19.2425	19.2425	19.2425
1.0493e-06	24.1874	19.2413	19.2413	19.2413
1.04954e-06	24.1865	19.2402	19.2402	19.2402
1.04978e-06	24.1857	19.239	19.239	19.239
1.05003e-06	24.1849	19.2378	19.2378	19.2378
1.05027e-06	24.1841	19.2366	19.2366	19.2366
1.05051e-06	24.1832	19.2354	19.2354	19.2354
1.05075e-06	24.1824	19.2342	19.2342	19.2342
1.05099e-06	24.1816	19.233	19.233	19.233
1.05124e-06	24.1808	19.2318	19.2318	19.2318
1.05148e-06	24.18	19.2306	19.2306	19.2306
1.05172e-06	24.1791	19.2294	19.2294	19.2294
1.05196e-06	24.1783	19.2283	19.2283	19.2283
1.0522e-06	24.1775	19.2271	19.2271	19.2271
1.05245e-06	24.1767	19.2259	19.2259	19.2259
1.05269e-06	24.1758	19.2247	19.2247	19.2247
1.05293e-06	24.175	19.2235	19.2235	19.2235
1.05317e-06	24.1742	19.2223	19.2223	19.2223
1.05342e-06	24.1734	19.2211	19.2211	19.2211
1.05366e-06	24.1725	19.2199	19.2199	19.2199
1.0539e-06	24.1717	19.2187	19.2187	19.2187
1.05414e-06	24.1709	19.2176	19.2176	19.2176
1.05439e-06	24.1701	19.2164	19.2164	19.2164
1.05463e-06	24.1692	19.2152	19.2152	19.2152
1.05487e-06	24.1684	19.214	19.214	19.214
1.05512e-06	24.1676	19.2128	19.2128	19.2128
1.05536e-06	24.1668	19.2116	19.2116	19.2116
1.0556e-06	24.166	19.2104	19.2104	19.2104
1.05584e-06	24.1651	19.2092	19.2092	19.2092
1.05609e-06	24.1643	19.208	19.208	19.208
1.05633e-06	24.1635	19.2069	19.2069	19.2069
1.05657e-06	24.1627	19.2057	19.2057	19.2057
1.05682e-06	24.1618	19.2045	19.2045	19.2045
1.05706e-06	24.161	19.2033	19.2033	19.2033
1.0573e-06	24.1602	19.2021	19.2021	19.2021
1.05755e-06	24.1594	19.2009	19.2009	19.2009
1.05779e-06	24.1585	19.1997	19.1997	19.1997
1.05803e-06	24.1577	19.1985	19.1985	19.1985
1.05828e-06	24.1569	19.1974	19.1974	19.1974
1.05852e-06	24.1561	19.1962	19.1962	19.1962
1.05877e-06	24.1553	19.195	19.195	19.195
1.05901e-06	24.1544	19.1938	19.1938	19.1938
1.05925e-06	24.1536	19.1926	19.1926	19.1926
1.0595e-06	24.1528	19.1914	19.1914	19.1914
1.05974e-06	24.152	19.1902	19.1902	19.1902
1.05999e-06	24.1511	19.189	19.189	19.189
1.06023e-06	24.1503	19.1879	19.1879	19.1879
1.06047e-06	24.1495	19.1867	19.1867	19.1867
1.06072e-06	24.1487	19.1855	19.1855	19.1855
1.06096e-06	24.1478	19.1843	19.1843	19.1843
1.06121e-06	24.147	19.1831	19.1831	19.1831
1.06145e-06	24.1462	19.1819	19.1819	19.1819
1.0617e-06	24.1454	19.1807	19.1807	19.1807
1.06194e-06	24.1446	19.1796	19.1796	19.1796
1.06218e-06	24.1437	19.1784	19.1784	19.1784
1.06243e-06	24.1429	19.1772	19.1772	19.1772
1.06267e-06	24.1421	19.176	19.176	19.176
1.06292e-06	24.1413	19.1748	19.1748	19.1748
1.06316e-06	24.1404	19.1736	19.1736	19.1736
1.06341e-06	24.1396	19.1724	19.1724	19.1724
1.06365e-06	24.1388	19.1713	19.1713	19.1713
1.0639e-06	24.138	19.1701	19.1701	19.1701
1.06414e-06	24.1371	19.1689	19.1689	19.1689
1.06439e-06	24.1363	19.1677	19.1677	19.1677
1.06463e-06	24.1355	19.1665	19.1665	19.1665
1.06488e-06	24.1347	19.1653	19.1653	19.1653
1.06512e-06	24.1339	19.1641	19.1641	19.1641
1.06537e-06	24.133	19.163	19.163	19.163
1.06561e-06	24.1322	19.1618	19.1618	19.1618
1.06586e-06	24.1314	19.1606	19.1606	19.1606
1.06611e-06	24.1306	19.1594	19.1594	19.1594
1.06635e-06	24.1297	19.1582	19.1582	19.1582
1.0666e-06	24.1289	19.157	19.157	19.157
1.06684e-06	24.1281	19.1558	19.1558	19.1558
1.06709e-06	24.1273	19.1547	19.1547	19.1547
1.06733e-06	24.1265	19.1535	19.1535	19.1535
1.06758e-06	24.1256	19.1523	19.1523	19.1523
1.06782e-06	24.1248	19.1511	19.1511	19.1511
1.06807e-06	24.124	19.1499	19.1499	19.1499
1.06832e-06	24.1232	19.1487	19.1487	19.1487
1.06856e-06	24.1223	19.1476	19.1476	19.1476
1.06881e-06	24.1215	19.1464	19.1464	19.1464
1.06905e-06	24.1207	19.1452	19.1452	19.1452
1.0693e-06	24.1199	19.144	19.144	19.144
1.06955e-06	24.119	19.1428	19.1428	19.1428
1.06979e-06	24.1182	19.1416	19.1416	19.1416
1.07004e-06	24.1174	19.1405	19.1405	19.1405
1.07029e-06	24.1166	19.1393	19.1393	19.1393
1.07053e-06	24.1158	19.1381	19.1381	19.1381
1.07078e-06	24.1149	19.1369	19.1369	19.1369
1.07103e-06	24.1141	19.1357	19.1357	19.1357
1.07127e-06	24.1133	19.1345	19.1345	19.1345
1.07152e-06	24.1125	19.1334	19.1334	19.1334
1.07177e-06	24.1116	19.1322	19.1322	19.1322
1.07201e-06	24.1108	19.131	19.131	19.131
1.07226e-06	24.11	19.1298	19.1298	19.1298
1.07251e-06	24.1092	19.1286	19.1286	19.1286
1.07275e-06	24.1084	19.1274	19.1274	19.1274
1.073e-06	24.1075	19.1263	19.1263	19.1263
1.07325e-06	24.1067	19.1251	19.1251	19.1251
1.07349e-06	24.1059	19.1239	19.1239	19.1239
1.07374e-06	24.1051	19.1227	19.1227	19.1227
1.07399e-06	24.1042	19.1215	19.1215	19.1215
1.07424e-06	24.1034	19.1203	19.1203	19.1203
1.07448e-06	24.1026	19.1192	19.1192	19.1192
1.07473e-06	24.1018	19.118	19.118	19.118
1.07498e-06	24.101	19.1168	19.1168	19.1168
1.07523e-06	24.1001	19.1156	19.1156	19.1156
1.07547e-06	24.0993	19.1144	19.1144	19.1144
1.07572e-06	24.0985	19.1133	19.1133	19.1133
1.07597e-06	24.0977	19.1121	19.1121	19.1121
1.07622e-06	24.0968	19.1109	19.1109	19.1109
1.07647e-06	24.096	19.1097	19.1097	19.1097
1.07671e-06	24.0952	19.1085	19.1085	19.1085
1.07696e-06	24.0944	19.1073	19.1073	19.1073
1.07721e-06	24.0936	19.1062	19.1062	19.1062
1.07746e-06	24.0927	19.105	19.105	19.105
1.07771e-06	24.0919	19.1038	19.1038	19.1038
1.07795e-06	24.0911	19.1026	19.1026	19.1026
1.0782e-06	24.0903	19.1014	19.1014	19.1014
1.07845e-06	24.0894	19.1003	19.1003	19.1003
1.0787e-06	24.0886	19.0991	19.0991	19.0991
1.07895e-06	24.0878	19.0979	19.0979	19.0979
1.0792e-06	24.087	19.0967	19.0967	19.0967
1.07944e-06	24.0862	19.0955	19.0955	19.0955
1.07969e-06	24.0853	19.0944	19.0944	19.0944
1.07994e-06	24.0845	19.0932	19.0932	19.0932
1.08019e-06	24.0837	19.092	19.092	19.092
1.08044e-06	24.0829	19.0908	19.0908	19.0908
1.08069e-06	24.0821	19.0896	19.0896	19.0896
1.08094e-06	24.0812	19.0885	19.0885	19.0885
1.08118e-06	24.0804	19.0873	19.0873	19.0873
1.08143e-06	24.0796	19.0861	19.0861	19.0861
1.08168e-06	24.0788	19.0849	19.0849	19.0849
1.08193e-06	24.0779	19.0837	19.0837	19.0837
1.08218e-06	24.0771	19.0826	19.0826	19.0826
1.08243e-06	24.0763	19.0814	19.0814	19.0814
1.08268e-06	24.0755	19.0802	19.0802	19.0802
1.08293e-06	24.0747	19.079	19.079	19.079
1.08318e-06	24.0738	19.0778	19.0778	19.0778
1.08343e-06	24.073	19.0767	19.0767	19.0767
1.08368e-06	24.0722	19.0755	19.0755	19.0755
1.08393e-06	24.0714	19.0743	19.0743	19.0743
1.08418e-06	24.0705	19.0731	19.0731	19.0731
1.08443e-06	24.0697	19.0719	19.0719	19.0719
1.08468e-06	24.0689	19.0708	19.0708	19.0708
1.08493e-06	24.0681	19.0696	19.0696	19.0696
1.08518e-06	24.0673	19.0684	19.0684	19.0684
1.08543e-06	24.0664	19.0672	19.0672	19.0672
1.08568e-06	24.0656	19.066	19.066	19.066
1.08593e-06	24.0648	19.0649	19.0649	19.0649
1.08618e-06	24.064	19.0637	19.0637	19.0637
1.08643e-06	24.0632	19.0625	19.0625	19.0625
1.08668e-06	24.0623	19.0613	19.0613	19.0613
1.08693e-06	24.0615	19.0602	19.0602	19.0602
1.08718e-06	24.0607	19.059	19.059	19.059
1.08743e-06	24.0599	19.0578	19.0578	19.0578
1.08768e-06	24.059	19.0566	19.0566	19.0566
1.08793e-06	24.0582	19.0554	19.0554	19.0554
1.08818e-06	24.0574	19.0543	19.0543	19.0543
1.08843e-06	24.0566	19.0531	19.0531	19.0531
1.08868e-06	24.0558	19.0519	19.0519	19.0519
1.08893e-06	24.0549	19.0507	19.0507	19.0507
1.08918e-06	24.0541	19.0495	19.0495	19.0495
1.08943e-06	24.0533	19.0484	19.0484	19.0484
1.08968e-06	24.0525	19.0472	19.0472	19.0472
1.08993e-06	24.0517	19.046	19.046	19.046
1.09018e-06	24.0508	19.0448	19.0448	19.0448
1.09044e-06	24.05	19.0437	19.0437	19.0437
1.09069e-06	24.0492	19.0425	19.0425	19.0425
1.09094e-06	24.0484	19.0413	19.0413	19.0413
1.09119e-06	24.0475	19.0401	19.0401	19.0401
1.09144e-06	24.0467	19.039	19.039	19.039
1.09169e-06	24.0459	19.0378	19.0378	19.0378
1.09194e-06	24.0451	19.0366	19.0366	19.0366
1.09219e-06	24.0443	19.0354	19.0354	19.0354
1.09245e-06	24.0434	19.0342	19.0342	19.0342
1.0927e-06	24.0426	19.0331	19.0331	19.0331
1.09295e-06	24.0418	19.0319	19.0319	19.0319
1.0932e-06	24.041	19.0307	19.0307	19.0307
1.09345e-06	24.0402	19.0295	19.0295	19.0295
1.0937e-06	24.0393	19.0284	19.0284	19.0284
1.09396e-06	24.0385	19.0272	19.0272	19.0272
1.09421e-06	24.0377	19.026	19.026	19.026
1.09446e-06	24.0369	19.0248	19.0248	19.0248
1.09471e-06	24.036	19.0237	19.0237	19.0237
1.09496e-06	24.0352	19.0225	19.0225	19.0225
1.09522e-06	24.0344	19.0213	19.0213	19.0213
1.09547e-06	24.0336	19.0201	19.0201	19.0201
1.09572e-06	24.0328	19.019	19.019	19.019
1.09597e-06	24.0319	19.0178	19.0178	19.0178
1.09623e-06	24.0311	19.0166	19.0166	19.0166
1.09648e-06	24.0303	19.0154	19.0154	19.0154
1.09673e-06	24.0295	19.0143	19.0143	19.0143
1.09698e-06	24.0287	19.0131	19.0131	19.0131
1.09724e-06	24.0278	19.0119	19.0119	19.0119
1.09749e-06	24.027	19.0107	19.0107	19.0107
1.09774e-06	24.0262	19.0096	19.0096	19.0096
1.09799e-06	24.0254	19.0084	19.0084	19.0084
1.09825e-06	24.0246	19.0072	19.0072	19.0072
1.0985e-06	24.0237	19.006	19.006	19.006
1.09875e-06	24.0229	19.0049	19.0049	19.0049
1.09901e-06	24.0221	19.0037	19.0037	19.0037
1.09926e-06	24.0213	19.0025	19.0025	19.0025
1.09951e-06	24.0204	19.0013	19.0013	19.0013
1.09977e-06	24.0196	19.0002	19.0002	19.0002
1.10002e-06	24.0188	18.999	18.999	18.999
1.10027e-06	24.018	18.9978	18.9978	18.9978
1.10053e-06	24.0172	18.9966	18.9966	18.9966
1.10078e-06	24.0163	18.9955	18.9955	18.9955
1.10103e-06	24.0155	18.9943	18.9943	18.9943
1.10129e-06	24.0147	18.9931	18.9931	18.9931
1.10154e-06	24.0139	18.9919	18.9919	18.9919
1.10179e-06	24.0131	18.9908	18.9908	18.9908
1.10205e-06	24.0122	18.9896	18.9896	18.9896
1.1023e-06	24.0114	18.9884	18.9884	18.9884
1.10255e-06	24.0106	18.9872	18.9872	18.9872
1.10281e-06	24.0098	18.9861	18.9861	18.9861
1.10306e-06	24.009	18.9849	18.9849	18.9849
1.10332e-06	24.0081	18.9837	18.9837	18.9837
1.10357e-06	24.0073	18.9825	18.9825	18.9825
1.10382e-06	24.0065	18.9814	18.9814	18.9814
1.10408e-06	24.0057	18.9802	18.9802	18.9802
1.10433e-06	24.0049	18.979	18.979	18.979
1.10459e-06	24.004	18.9778	18.9778	18.9778
1.10484e-06	24.0032	18.9767	18.9767	18.9767
1.1051e-06	24.0024	18.9755	18.9755	18.9755
1.10535e-06	24.0016	18.9743	18.9743	18.9743
1.10561e-06	24.0008	18.9732	18.9732	18.9732
1.10586e-06	23.9999	18.972	18.972	18.972
1.10611e-06	23.9991	18.9708	18.9708	18.9708
1.10637e-06	23.9983	18.9696	18.9696	18.9696
1.10662e-06	23.9975	18.9685	18.9685	18.9685
1.10688e-06	23.9966	18.9673	18.9673	18.9673
1.10713e-06	23.9958	18.9661	18.9661	18.9661
1.10739e-06	23.995	18.9649	18.9649	18.9649
1.10764e-06	23.9942	18.9638	18.9638	18.9638
1.1079e-06	23.9934	18.9626	18.9626	18.9626
1.10815e-06	23.9925	18.9614	18.9614	18.9614
1.10841e-06	23.9917	18.9603	18.9603	18.9603
1.10866e-06	23.9909	18.9591	18.9591	18.9591
1.10892e-06	23.9901	18.9579	18.9579	18.9579
1.10917e-06	23.9893	18.9567	18.9567	18.9567
1.10943e-06	23.9884	18.9556	18.9556	18.9556
1.10969e-06	23.9876	18.9544	18.9544	18.9544
1.10994e-06	23.9868	18.9532	18.9532	18.9532
1.1102e-06	23.986	18.9521	18.9521	18.9521
1.11045e-06	23.9852	18.9509	18.9509	18.9509
1.11071e-06	23.9843	18.9497	18.9497	18.9497
1.11096e-06	23.9835	18.9485	18.9485	18.9485
1.11122e-06	23.9827	18.9474	18.9474	18.9474
1.11148e-06	23.9819	18.9462	18.9462	18.9462
1.11173e-06	23.9811	18.945	18.945	18.945
1.11199e-06	23.9802	18.9438	18.9438	18.9438
1.11224e-06	23.9794	18.9427	18.9427	18.9427
1.1125e-06	23.9786	18.9415	18.9415	18.9415
1.11276e-06	23.9778	18.9403	18.9403	18.9403
1.11301e-06	23.977	18.9392	18.9392	18.9392
1.11327e-06	23.9761	18.938	18.938	18.938
1.11353e-06	23.9753	18.9368	18.9368	18.9368
1.11378e-06	23.9745	18.9357	18.9357	18.9357
1.11404e-06	23.9737	18.9345	18.9345	18.9345
1.11429e-06	23.9729	18.9333	18.9333	18.9333
1.11455e-06	23.972	18.9321	18.9321	18.9321
1.11481e-06	23.9712	18.931	18.931	18.931
1.11506e-06	23.9704	18.9298	18.9298	18.9298
1.11532e-06	23.9696	18.9286	18.9286	18.9286
1.11558e-06	23.9688	18.9275	18.9275	18.9275
1.11584e-06	23.9679	18.9263	18.9263	18.9263
1.11609e-06	23.9671	18.9251	18.9251	18.9251
1.11635e-06	23.9663	18.9239	18.9239	18.9239
1.11661e-06	23.9655	18.9228	18.9228	18.9228
1.11686e-06	23.9647	18.9216	18.9216	18.9216
1.11712e-06	23.9638	18.9204	18.9204	18.9204
1.11738e-06	23.963	18.9193	18.9193	18.9193
1.11764e-06	23.9622	18.9181	18.9181	18.9181
1.11789e-06	23.9614	18.9169	18.9169	18.9169
1.11815e-06	23.9606	18.9158	18.9158	18.9158
1.11841e-06	23.9597	18.9146	18.9146	18.9146
1.11866e-06	23.9589	18.9134	18.9134	18.9134
1.11892e-06	23.9581	18.9123	18.9123	18.9123
1.11918e-06	23.9573	18.9111	18.9111	18.9111
1.11944e-06	23.9564	18.9099	18.9099	18.9099
1.1197e-06	23.9556	18.9087	18.9087	18.9087
1.11995e-06	23.9548	18.9076	18.9076	18.9076
1.12021e-06	23.954	18.9064	18.9064	18.9064
1.12047e-06	23.9532	18.9052	18.9052	18.9052
1.12073e-06	23.9523	18.9041	18.9041	18.9041
1.12099e-06	23.9515	18.9029	18.9029	18.9029
1.12124e-06	23.9507	18.9017	18.9017	18.9017
1.1215e-06	23.9499	18.9006	18.9006	18.9006
1.12176e-06	23.9491	18.8994	18.8994	18.8994
1.12202e-06	23.9482	18.8982	18.8982	18.8982
1.12228e-06	23.9474	18.8971	18.8971	18.8971
1.12254e-06	23.9466	18.8959	18.8959	18.8959
1.12279e-06	23.9458	18.8947	18.8947	18.8947
1.12305e-06	23.945	18.8935	18.8935	18.8935
1.12331e-06	23.9441	18.8924	18.8924	18.8924
