x	xg	error+	error-	error
1.00972e-06	0.881765	9.95652	9.95652	9.95652
1.00995e-06	0.881881	9.95621	9.95621	9.95621
1.01018e-06	0.881998	9.95589	9.95589	9.95589
1.01042e-06	0.882115	9.95557	9.95557	9.95557
1.01065e-06	0.882231	9.95526	9.95526	9.95526
1.01088e-06	0.882348	9.95494	9.95494	9.95494
1.01111e-06	0.882464	9.95462	9.95462	9.95462
1.01135e-06	0.882581	9.9543	9.9543	9.9543
1.01158e-06	0.882698	9.95399	9.95399	9.95399
1.01181e-06	0.882814	9.95367	9.95367	9.95367
1.01205e-06	0.882931	9.95335	9.95335	9.95335
1.01228e-06	0.883047	9.95304	9.95304	9.95304
1.01251e-06	0.883164	9.95272	9.95272	9.95272
1.01274e-06	0.88328	9.9524	9.9524	9.9524
1.01298e-06	0.883396	9.95209	9.95209	9.95209
1.01321e-06	0.883513	9.95177	9.95177	9.95177
1.01344e-06	0.883629	9.95146	9.95146	9.95146
1.01368e-06	0.883746	9.95114	9.95114	9.95114
1.01391e-06	0.883862	9.95082	9.95082	9.95082
1.01414e-06	0.883978	9.95051	9.95051	9.95051
1.01438e-06	0.884095	9.95019	9.95019	9.95019
1.01461e-06	0.884211	9.94987	9.94987	9.94987
1.01485e-06	0.884327	9.94956	9.94956	9.94956
1.01508e-06	0.884444	9.94924	9.94924	9.94924
1.01531e-06	0.88456	9.94893	9.94893	9.94893
1.01555e-06	0.884676	9.94861	9.94861	9.94861
1.01578e-06	0.884793	9.94829	9.94829	9.94829
1.01601e-06	0.884909	9.94798	9.94798	9.94798
1.01625e-06	0.885025	9.94766	9.94766	9.94766
1.01648e-06	0.885141	9.94735	9.94735	9.94735
1.01672e-06	0.885258	9.94703	9.94703	9.94703
1.01695e-06	0.885374	9.94672	9.94672	9.94672
1.01719e-06	0.88549	9.9464	9.9464	9.9464
1.01742e-06	0.885607	9.94609	9.94609	9.94609
1.01765e-06	0.885723	9.94577	9.94577	9.94577
1.01789e-06	0.885839	9.94546	9.94546	9.94546
1.01812e-06	0.885955	9.94514	9.94514	9.94514
1.01836e-06	0.886072	9.94483	9.94483	9.94483
1.01859e-06	0.886188	9.94451	9.94451	9.94451
1.01883e-06	0.886304	9.9442	9.9442	9.9442
1.01906e-06	0.886421	9.94389	9.94389	9.94389
1.0193e-06	0.886537	9.94357	9.94357	9.94357
1.01953e-06	0.886653	9.94326	9.94326	9.94326
1.01976e-06	0.88677	9.94294	9.94294	9.94294
1.02e-06	0.886886	9.94263	9.94263	9.94263
1.02023e-06	0.887002	9.94232	9.94232	9.94232
1.02047e-06	0.887119	9.942	9.942	9.942
1.0207e-06	0.887235	9.94169	9.94169	9.94169
1.02094e-06	0.887351	9.94138	9.94138	9.94138
1.02117e-06	0.887468	9.94106	9.94106	9.94106
1.02141e-06	0.887584	9.94075	9.94075	9.94075
1.02164e-06	0.8877	9.94044	9.94044	9.94044
1.02188e-06	0.887817	9.94012	9.94012	9.94012
1.02212e-06	0.887933	9.93981	9.93981	9.93981
1.02235e-06	0.888049	9.9395	9.9395	9.9395
1.02259e-06	0.888166	9.93919	9.93919	9.93919
1.02282e-06	0.888282	9.93887	9.93887	9.93887
1.02306e-06	0.888399	9.93856	9.93856	9.93856
1.02329e-06	0.888515	9.93825	9.93825	9.93825
1.02353e-06	0.888631	9.93794	9.93794	9.93794
1.02376e-06	0.888748	9.93763	9.93763	9.93763
1.024e-06	0.888864	9.93731	9.93731	9.93731
1.02424e-06	0.888981	9.937	9.937	9.937
1.02447e-06	0.889097	9.93669	9.93669	9.93669
1.02471e-06	0.889213	9.93638	9.93638	9.93638
1.02494e-06	0.88933	9.93607	9.93607	9.93607
1.02518e-06	0.889446	9.93576	9.93576	9.93576
1.02542e-06	0.889563	9.93544	9.93544	9.93544
1.02565e-06	0.889679	9.93513	9.93513	9.93513
1.02589e-06	0.889795	9.93482	9.93482	9.93482
1.02612e-06	0.889912	9.93451	9.93451	9.93451
1.02636e-06	0.890028	9.9342	9.9342	9.9342
1.0266e-06	0.890145	9.93389	9.93389	9.93389
1.02683e-06	0.890261	9.93358	9.93358	9.93358
1.02707e-06	0.890377	9.93327	9.93327	9.93327
1.02731e-06	0.890494	9.93296	9.93296	9.93296
1.02754e-06	0.89061	9.93265	9.93265	9.93265
1.02778e-06	0.890727	9.93234	9.93234	9.93234
1.02802e-06	0.890843	9.93203	9.93203	9.93203
1.02825e-06	0.890959	9.93172	9.93172	9.93172
1.02849e-06	0.891076	9.93141	9.93141	9.93141
1.02873e-06	0.891192	9.9311	9.9311	9.9311
1.02896e-06	0.891309	9.93079	9.93079	9.93079
1.0292e-06	0.891425	9.93048	9.93048	9.93048
1.02944e-06	0.891542	9.93017	9.93017	9.93017
1.02967e-06	0.891658	9.92986	9.92986	9.92986
1.02991e-06	0.891775	9.92955	9.92955	9.92955
1.03015e-06	0.891891	9.92924	9.92924	9.92924
1.03039e-06	0.892007	9.92894	9.92894	9.92894
1.03062e-06	0.892124	9.92863	9.92863	9.92863
1.03086e-06	0.89224	9.92832	9.92832	9.92832
1.0311e-06	0.892357	9.92801	9.92801	9.92801
1.03134e-06	0.892473	9.9277	9.9277	9.9277
1.03157e-06	0.89259	9.92739	9.92739	9.92739
1.03181e-06	0.892706	9.92708	9.92708	9.92708
1.03205e-06	0.892823	9.92678	9.92678	9.92678
1.03229e-06	0.892939	9.92647	9.92647	9.92647
1.03252e-06	0.893055	9.92616	9.92616	9.92616
1.03276e-06	0.893172	9.92585	9.92585	9.92585
1.033e-06	0.893288	9.92555	9.92555	9.92555
1.03324e-06	0.893405	9.92524	9.92524	9.92524
1.03348e-06	0.893521	9.92493	9.92493	9.92493
1.03371e-06	0.893638	9.92462	9.92462	9.92462
1.03395e-06	0.893754	9.92432	9.92432	9.92432
1.03419e-06	0.893871	9.92401	9.92401	9.92401
1.03443e-06	0.893987	9.9237	9.9237	9.9237
1.03467e-06	0.894103	9.92339	9.92339	9.92339
1.0349e-06	0.89422	9.92309	9.92309	9.92309
1.03514e-06	0.894336	9.92278	9.92278	9.92278
1.03538e-06	0.894453	9.92247	9.92247	9.92247
1.03562e-06	0.894569	9.92217	9.92217	9.92217
1.03586e-06	0.894686	9.92186	9.92186	9.92186
1.0361e-06	0.894802	9.92155	9.92155	9.92155
1.03633e-06	0.894919	9.92125	9.92125	9.92125
1.03657e-06	0.895035	9.92094	9.92094	9.92094
1.03681e-06	0.895152	9.92064	9.92064	9.92064
1.03705e-06	0.895268	9.92033	9.92033	9.92033
1.03729e-06	0.895384	9.92002	9.92002	9.92002
1.03753e-06	0.895501	9.91972	9.91972	9.91972
1.03777e-06	0.895617	9.91941	9.91941	9.91941
1.03801e-06	0.895734	9.91911	9.91911	9.91911
1.03825e-06	0.89585	9.9188	9.9188	9.9188
1.03848e-06	0.895967	9.9185	9.9185	9.9185
1.03872e-06	0.896083	9.91819	9.91819	9.91819
1.03896e-06	0.8962	9.91789	9.91789	9.91789
1.0392e-06	0.896316	9.91758	9.91758	9.91758
1.03944e-06	0.896433	9.91728	9.91728	9.91728
1.03968e-06	0.896549	9.91697	9.91697	9.91697
1.03992e-06	0.896665	9.91667	9.91667	9.91667
1.04016e-06	0.896782	9.91636	9.91636	9.91636
1.0404e-06	0.896898	9.91606	9.91606	9.91606
1.04064e-06	0.897015	9.91575	9.91575	9.91575
1.04088e-06	0.897131	9.91545	9.91545	9.91545
1.04112e-06	0.897248	9.91514	9.91514	9.91514
1.04136e-06	0.897364	9.91484	9.91484	9.91484
1.0416e-06	0.897481	9.91454	9.91454	9.91454
1.04184e-06	0.897597	9.91423	9.91423	9.91423
1.04208e-06	0.897713	9.91393	9.91393	9.91393
1.04232e-06	0.89783	9.91362	9.91362	9.91362
1.04256e-06	0.897946	9.91332	9.91332	9.91332
1.0428e-06	0.898063	9.91302	9.91302	9.91302
1.04304e-06	0.898179	9.91271	9.91271	9.91271
1.04328e-06	0.898296	9.91241	9.91241	9.91241
1.04352e-06	0.898412	9.91211	9.91211	9.91211
1.04376e-06	0.898528	9.9118	9.9118	9.9118
1.044e-06	0.898645	9.9115	9.9115	9.9115
1.04424e-06	0.898761	9.9112	9.9112	9.9112
1.04448e-06	0.898878	9.9109	9.9109	9.9109
1.04472e-06	0.898994	9.91059	9.91059	9.91059
1.04496e-06	0.899111	9.91029	9.91029	9.91029
1.0452e-06	0.899227	9.90999	9.90999	9.90999
1.04544e-06	0.899343	9.90969	9.90969	9.90969
1.04568e-06	0.89946	9.90938	9.90938	9.90938
1.04592e-06	0.899576	9.90908	9.90908	9.90908
1.04616e-06	0.899693	9.90878	9.90878	9.90878
1.04641e-06	0.899809	9.90848	9.90848	9.90848
1.04665e-06	0.899925	9.90817	9.90817	9.90817
1.04689e-06	0.900042	9.90787	9.90787	9.90787
1.04713e-06	0.900158	9.90757	9.90757	9.90757
1.04737e-06	0.900275	9.90727	9.90727	9.90727
1.04761e-06	0.900391	9.90697	9.90697	9.90697
1.04785e-06	0.900507	9.90667	9.90667	9.90667
1.04809e-06	0.900624	9.90636	9.90636	9.90636
1.04833e-06	0.90074	9.90606	9.90606	9.90606
1.04858e-06	0.900857	9.90576	9.90576	9.90576
1.04882e-06	0.900973	9.90546	9.90546	9.90546
1.04906e-06	0.901089	9.90516	9.90516	9.90516
1.0493e-06	0.901206	9.90486	9.90486	9.90486
1.04954e-06	0.901322	9.90456	9.90456	9.90456
1.04978e-06	0.901438	9.90426	9.90426	9.90426
1.05003e-06	0.901555	9.90396	9.90396	9.90396
1.05027e-06	0.901671	9.90366	9.90366	9.90366
1.05051e-06	0.901787	9.90336	9.90336	9.90336
1.05075e-06	0.901904	9.90305	9.90305	9.90305
1.05099e-06	0.90202	9.90275	9.90275	9.90275
1.05124e-06	0.902136	9.90245	9.90245	9.90245
1.05148e-06	0.902253	9.90215	9.90215	9.90215
1.05172e-06	0.902369	9.90185	9.90185	9.90185
1.05196e-06	0.902486	9.90155	9.90155	9.90155
1.0522e-06	0.902602	9.90125	9.90125	9.90125
1.05245e-06	0.902718	9.90095	9.90095	9.90095
1.05269e-06	0.902834	9.90065	9.90065	9.90065
1.05293e-06	0.902951	9.90036	9.90036	9.90036
1.05317e-06	0.903067	9.90006	9.90006	9.90006
1.05342e-06	0.903183	9.89976	9.89976	9.89976
1.05366e-06	0.9033	9.89946	9.89946	9.89946
1.0539e-06	0.903416	9.89916	9.89916	9.89916
1.05414e-06	0.903532	9.89886	9.89886	9.89886
1.05439e-06	0.903649	9.89856	9.89856	9.89856
1.05463e-06	0.903765	9.89826	9.89826	9.89826
1.05487e-06	0.903881	9.89796	9.89796	9.89796
1.05512e-06	0.903998	9.89766	9.89766	9.89766
1.05536e-06	0.904114	9.89736	9.89736	9.89736
1.0556e-06	0.90423	9.89707	9.89707	9.89707
1.05584e-06	0.904346	9.89677	9.89677	9.89677
1.05609e-06	0.904463	9.89647	9.89647	9.89647
1.05633e-06	0.904579	9.89617	9.89617	9.89617
1.05657e-06	0.904695	9.89587	9.89587	9.89587
1.05682e-06	0.904811	9.89557	9.89557	9.89557
1.05706e-06	0.904928	9.89528	9.89528	9.89528
1.0573e-06	0.905044	9.89498	9.89498	9.89498
1.05755e-06	0.90516	9.89468	9.89468	9.89468
1.05779e-06	0.905276	9.89438	9.89438	9.89438
1.05803e-06	0.905393	9.89409	9.89409	9.89409
1.05828e-06	0.905509	9.89379	9.89379	9.89379
1.05852e-06	0.905625	9.89349	9.89349	9.89349
1.05877e-06	0.905741	9.89319	9.89319	9.89319
1.05901e-06	0.905857	9.8929	9.8929	9.8929
1.05925e-06	0.905974	9.8926	9.8926	9.8926
1.0595e-06	0.90609	9.8923	9.8923	9.8923
1.05974e-06	0.906206	9.892	9.892	9.892
1.05999e-06	0.906322	9.89171	9.89171	9.89171
1.06023e-06	0.906438	9.89141	9.89141	9.89141
1.06047e-06	0.906555	9.89111	9.89111	9.89111
1.06072e-06	0.906671	9.89082	9.89082	9.89082
1.06096e-06	0.906787	9.89052	9.89052	9.89052
1.06121e-06	0.906903	9.89022	9.89022	9.89022
1.06145e-06	0.907019	9.88993	9.88993	9.88993
1.0617e-06	0.907135	9.88963	9.88963	9.88963
1.06194e-06	0.907252	9.88933	9.88933	9.88933
1.06218e-06	0.907368	9.88904	9.88904	9.88904
1.06243e-06	0.907484	9.88874	9.88874	9.88874
1.06267e-06	0.9076	9.88845	9.88845	9.88845
1.06292e-06	0.907716	9.88815	9.88815	9.88815
1.06316e-06	0.907832	9.88785	9.88785	9.88785
1.06341e-06	0.907948	9.88756	9.88756	9.88756
1.06365e-06	0.908064	9.88726	9.88726	9.88726
1.0639e-06	0.908181	9.88697	9.88697	9.88697
1.06414e-06	0.908297	9.88667	9.88667	9.88667
1.06439e-06	0.908413	9.88638	9.88638	9.88638
1.06463e-06	0.908529	9.88608	9.88608	9.88608
1.06488e-06	0.908645	9.88578	9.88578	9.88578
1.06512e-06	0.908761	9.88549	9.88549	9.88549
1.06537e-06	0.908877	9.88519	9.88519	9.88519
1.06561e-06	0.908993	9.8849	9.8849	9.8849
1.06586e-06	0.909109	9.8846	9.8846	9.8846
1.06611e-06	0.909225	9.88431	9.88431	9.88431
1.06635e-06	0.909341	9.88401	9.88401	9.88401
1.0666e-06	0.909457	9.88372	9.88372	9.88372
1.06684e-06	0.909573	9.88342	9.88342	9.88342
1.06709e-06	0.909689	9.88313	9.88313	9.88313
1.06733e-06	0.909805	9.88284	9.88284	9.88284
1.06758e-06	0.909921	9.88254	9.88254	9.88254
1.06782e-06	0.910037	9.88225	9.88225	9.88225
1.06807e-06	0.910153	9.88195	9.88195	9.88195
1.06832e-06	0.910269	9.88166	9.88166	9.88166
1.06856e-06	0.910385	9.88136	9.88136	9.88136
1.06881e-06	0.910501	9.88107	9.88107	9.88107
1.06905e-06	0.910617	9.88078	9.88078	9.88078
1.0693e-06	0.910733	9.88048	9.88048	9.88048
1.06955e-06	0.910849	9.88019	9.88019	9.88019
1.06979e-06	0.910965	9.8799	9.8799	9.8799
1.07004e-06	0.911081	9.8796	9.8796	9.8796
1.07029e-06	0.911197	9.87931	9.87931	9.87931
1.07053e-06	0.911313	9.87901	9.87901	9.87901
1.07078e-06	0.911429	9.87872	9.87872	9.87872
1.07103e-06	0.911544	9.87843	9.87843	9.87843
1.07127e-06	0.91166	9.87813	9.87813	9.87813
1.07152e-06	0.911776	9.87784	9.87784	9.87784
1.07177e-06	0.911892	9.87755	9.87755	9.87755
1.07201e-06	0.912008	9.87726	9.87726	9.87726
1.07226e-06	0.912124	9.87696	9.87696	9.87696
1.07251e-06	0.91224	9.87667	9.87667	9.87667
1.07275e-06	0.912356	9.87638	9.87638	9.87638
1.073e-06	0.912471	9.87608	9.87608	9.87608
1.07325e-06	0.912587	9.87579	9.87579	9.87579
1.07349e-06	0.912703	9.8755	9.8755	9.8755
1.07374e-06	0.912819	9.87521	9.87521	9.87521
1.07399e-06	0.912935	9.87491	9.87491	9.87491
1.07424e-06	0.91305	9.87462	9.87462	9.87462
1.07448e-06	0.913166	9.87433	9.87433	9.87433
1.07473e-06	0.913282	9.87404	9.87404	9.87404
1.07498e-06	0.913398	9.87375	9.87375	9.87375
1.07523e-06	0.913513	9.87345	9.87345	9.87345
1.07547e-06	0.913629	9.87316	9.87316	9.87316
1.07572e-06	0.913745	9.87287	9.87287	9.87287
1.07597e-06	0.913861	9.87258	9.87258	9.87258
1.07622e-06	0.913976	9.87229	9.87229	9.87229
1.07647e-06	0.914092	9.87199	9.87199	9.87199
1.07671e-06	0.914208	9.8717	9.8717	9.8717
1.07696e-06	0.914324	9.87141	9.87141	9.87141
1.07721e-06	0.914439	9.87112	9.87112	9.87112
1.07746e-06	0.914555	9.87083	9.87083	9.87083
1.07771e-06	0.914671	9.87054	9.87054	9.87054
1.07795e-06	0.914786	9.87025	9.87025	9.87025
1.0782e-06	0.914902	9.86996	9.86996	9.86996
1.07845e-06	0.915018	9.86966	9.86966	9.86966
1.0787e-06	0.915133	9.86937	9.86937	9.86937
1.07895e-06	0.915249	9.86908	9.86908	9.86908
1.0792e-06	0.915364	9.86879	9.86879	9.86879
1.07944e-06	0.91548	9.8685	9.8685	9.8685
1.07969e-06	0.915596	9.86821	9.86821	9.86821
1.07994e-06	0.915711	9.86792	9.86792	9.86792
1.08019e-06	0.915827	9.86763	9.86763	9.86763
1.08044e-06	0.915942	9.86734	9.86734	9.86734
1.08069e-06	0.916058	9.86705	9.86705	9.86705
1.08094e-06	0.916173	9.86676	9.86676	9.86676
1.08118e-06	0.916289	9.86647	9.86647	9.86647
1.08143e-06	0.916404	9.86618	9.86618	9.86618
1.08168e-06	0.91652	9.86589	9.86589	9.86589
1.08193e-06	0.916635	9.8656	9.8656	9.8656
1.08218e-06	0.916751	9.86531	9.86531	9.86531
1.08243e-06	0.916866	9.86502	9.86502	9.86502
1.08268e-06	0.916982	9.86473	9.86473	9.86473
1.08293e-06	0.917097	9.86444	9.86444	9.86444
1.08318e-06	0.917213	9.86415	9.86415	9.86415
1.08343e-06	0.917328	9.86386	9.86386	9.86386
1.08368e-06	0.917444	9.86357	9.86357	9.86357
1.08393e-06	0.917559	9.86328	9.86328	9.86328
1.08418e-06	0.917675	9.86299	9.86299	9.86299
1.08443e-06	0.91779	9.8627	9.8627	9.8627
1.08468e-06	0.917905	9.86241	9.86241	9.86241
1.08493e-06	0.918021	9.86212	9.86212	9.86212
1.08518e-06	0.918136	9.86183	9.86183	9.86183
1.08543e-06	0.918251	9.86154	9.86154	9.86154
1.08568e-06	0.918367	9.86126	9.86126	9.86126
1.08593e-06	0.918482	9.86097	9.86097	9.86097
1.08618e-06	0.918597	9.86068	9.86068	9.86068
1.08643e-06	0.918713	9.86039	9.86039	9.86039
1.08668e-06	0.918828	9.8601	9.8601	9.8601
1.08693e-06	0.918943	9.85981	9.85981	9.85981
1.08718e-06	0.919059	9.85952	9.85952	9.85952
1.08743e-06	0.919174	9.85923	9.85923	9.85923
1.08768e-06	0.919289	9.85895	9.85895	9.85895
1.08793e-06	0.919404	9.85866	9.85866	9.85866
1.08818e-06	0.91952	9.85837	9.85837	9.85837
1.08843e-06	0.919635	9.85808	9.85808	9.85808
1.08868e-06	0.91975	9.85779	9.85779	9.85779
1.08893e-06	0.919865	9.85751	9.85751	9.85751
1.08918e-06	0.91998	9.85722	9.85722	9.85722
1.08943e-06	0.920096	9.85693	9.85693	9.85693
1.08968e-06	0.920211	9.85664	9.85664	9.85664
1.08993e-06	0.920326	9.85635	9.85635	9.85635
1.09018e-06	0.920441	9.85607	9.85607	9.85607
1.09044e-06	0.920556	9.85578	9.85578	9.85578
1.09069e-06	0.920671	9.85549	9.85549	9.85549
1.09094e-06	0.920786	9.8552	9.8552	9.8552
1.09119e-06	0.920901	9.85492	9.85492	9.85492
1.09144e-06	0.921017	9.85463	9.85463	9.85463
1.09169e-06	0.921132	9.85434	9.85434	9.85434
1.09194e-06	0.921247	9.85405	9.85405	9.85405
1.09219e-06	0.921362	9.85377	9.85377	9.85377
1.09245e-06	0.921477	9.85348	9.85348	9.85348
1.0927e-06	0.921592	9.85319	9.85319	9.85319
1.09295e-06	0.921707	9.8529	9.8529	9.8529
1.0932e-06	0.921822	9.85262	9.85262	9.85262
1.09345e-06	0.921937	9.85233	9.85233	9.85233
1.0937e-06	0.922052	9.85204	9.85204	9.85204
1.09396e-06	0.922167	9.85176	9.85176	9.85176
1.09421e-06	0.922282	9.85147	9.85147	9.85147
1.09446e-06	0.922397	9.85118	9.85118	9.85118
1.09471e-06	0.922511	9.8509	9.8509	9.8509
1.09496e-06	0.922626	9.85061	9.85061	9.85061
1.09522e-06	0.922741	9.85032	9.85032	9.85032
1.09547e-06	0.922856	9.85004	9.85004	9.85004
1.09572e-06	0.922971	9.84975	9.84975	9.84975
1.09597e-06	0.923086	9.84946	9.84946	9.84946
1.09623e-06	0.923201	9.84918	9.84918	9.84918
1.09648e-06	0.923315	9.84889	9.84889	9.84889
1.09673e-06	0.92343	9.84861	9.84861	9.84861
1.09698e-06	0.923545	9.84832	9.84832	9.84832
1.09724e-06	0.92366	9.84803	9.84803	9.84803
1.09749e-06	0.923775	9.84775	9.84775	9.84775
1.09774e-06	0.923889	9.84746	9.84746	9.84746
1.09799e-06	0.924004	9.84718	9.84718	9.84718
1.09825e-06	0.924119	9.84689	9.84689	9.84689
1.0985e-06	0.924234	9.8466	9.8466	9.8466
1.09875e-06	0.924348	9.84632	9.84632	9.84632
1.09901e-06	0.924463	9.84603	9.84603	9.84603
1.09926e-06	0.924578	9.84575	9.84575	9.84575
1.09951e-06	0.924692	9.84546	9.84546	9.84546
1.09977e-06	0.924807	9.84518	9.84518	9.84518
1.10002e-06	0.924922	9.84489	9.84489	9.84489
1.10027e-06	0.925036	9.84461	9.84461	9.84461
1.10053e-06	0.925151	9.84432	9.84432	9.84432
1.10078e-06	0.925265	9.84404	9.84404	9.84404
1.10103e-06	0.92538	9.84375	9.84375	9.84375
1.10129e-06	0.925495	9.84347	9.84347	9.84347
1.10154e-06	0.925609	9.84318	9.84318	9.84318
1.10179e-06	0.925724	9.8429	9.8429	9.8429
1.10205e-06	0.925838	9.84261	9.84261	9.84261
1.1023e-06	0.925953	9.84233	9.84233	9.84233
1.10255e-06	0.926067	9.84204	9.84204	9.84204
1.10281e-06	0.926182	9.84176	9.84176	9.84176
1.10306e-06	0.926296	9.84147	9.84147	9.84147
1.10332e-06	0.926411	9.84119	9.84119	9.84119
1.10357e-06	0.926525	9.8409	9.8409	9.8409
1.10382e-06	0.926639	9.84062	9.84062	9.84062
1.10408e-06	0.926754	9.84033	9.84033	9.84033
1.10433e-06	0.926868	9.84005	9.84005	9.84005
1.10459e-06	0.926983	9.83976	9.83976	9.83976
1.10484e-06	0.927097	9.83948	9.83948	9.83948
1.1051e-06	0.927211	9.8392	9.8392	9.8392
1.10535e-06	0.927326	9.83891	9.83891	9.83891
1.10561e-06	0.92744	9.83863	9.83863	9.83863
1.10586e-06	0.927554	9.83834	9.83834	9.83834
1.10611e-06	0.927668	9.83806	9.83806	9.83806
1.10637e-06	0.927783	9.83778	9.83778	9.83778
1.10662e-06	0.927897	9.83749	9.83749	9.83749
1.10688e-06	0.928011	9.83721	9.83721	9.83721
1.10713e-06	0.928125	9.83692	9.83692	9.83692
1.10739e-06	0.928235	9.83664	9.83664	9.83664
1.10764e-06	0.928333	9.83636	9.83636	9.83636
1.1079e-06	0.928432	9.83608	9.83608	9.83608
1.10815e-06	0.92853	9.83579	9.83579	9.83579
1.10841e-06	0.928629	9.83551	9.83551	9.83551
1.10866e-06	0.928728	9.83523	9.83523	9.83523
1.10892e-06	0.928826	9.83495	9.83495	9.83495
1.10917e-06	0.928925	9.83467	9.83467	9.83467
1.10943e-06	0.929023	9.83438	9.83438	9.83438
1.10969e-06	0.929122	9.8341	9.8341	9.8341
1.10994e-06	0.92922	9.83382	9.83382	9.83382
1.1102e-06	0.929319	9.83354	9.83354	9.83354
1.11045e-06	0.929417	9.83326	9.83326	9.83326
1.11071e-06	0.929516	9.83297	9.83297	9.83297
1.11096e-06	0.929614	9.83269	9.83269	9.83269
1.11122e-06	0.929713	9.83241	9.83241	9.83241
1.11148e-06	0.929811	9.83213	9.83213	9.83213
1.11173e-06	0.92991	9.83185	9.83185	9.83185
1.11199e-06	0.930008	9.83157	9.83157	9.83157
1.11224e-06	0.930106	9.83129	9.83129	9.83129
1.1125e-06	0.930205	9.831	9.831	9.831
1.11276e-06	0.930303	9.83072	9.83072	9.83072
1.11301e-06	0.930401	9.83044	9.83044	9.83044
1.11327e-06	0.9305	9.83016	9.83016	9.83016
1.11353e-06	0.930598	9.82988	9.82988	9.82988
1.11378e-06	0.930696	9.8296	9.8296	9.8296
1.11404e-06	0.930795	9.82932	9.82932	9.82932
1.11429e-06	0.930893	9.82904	9.82904	9.82904
1.11455e-06	0.930991	9.82876	9.82876	9.82876
1.11481e-06	0.931089	9.82848	9.82848	9.82848
1.11506e-06	0.931187	9.82819	9.82819	9.82819
1.11532e-06	0.931286	9.82791	9.82791	9.82791
1.11558e-06	0.931384	9.82763	9.82763	9.82763
1.11584e-06	0.931482	9.82735	9.82735	9.82735
1.11609e-06	0.93158	9.82707	9.82707	9.82707
1.11635e-06	0.931678	9.82679	9.82679	9.82679
1.11661e-06	0.931776	9.82651	9.82651	9.82651
1.11686e-06	0.931874	9.82623	9.82623	9.82623
1.11712e-06	0.931973	9.82595	9.82595	9.82595
1.11738e-06	0.932071	9.82567	9.82567	9.82567
1.11764e-06	0.932169	9.82539	9.82539	9.82539
1.11789e-06	0.932267	9.82511	9.82511	9.82511
1.11815e-06	0.932365	9.82483	9.82483	9.82483
1.11841e-06	0.932463	9.82455	9.82455	9.82455
1.11866e-06	0.932561	9.82427	9.82427	9.82427
1.11892e-06	0.932659	9.82399	9.82399	9.82399
1.11918e-06	0.932757	9.82371	9.82371	9.82371
1.11944e-06	0.932855	9.82343	9.82343	9.82343
1.1197e-06	0.932952	9.82315	9.82315	9.82315
1.11995e-06	0.93305	9.82287	9.82287	9.82287
1.12021e-06	0.933148	9.82259	9.82259	9.82259
1.12047e-06	0.933246	9.82231	9.82231	9.82231
1.12073e-06	0.933344	9.82203	9.82203	9.82203
1.12099e-06	0.933442	9.82175	9.82175	9.82175
1.12124e-06	0.93354	9.82147	9.82147	9.82147
1.1215e-06	0.933637	9.82119	9.82119	9.82119
