x	xg	error+	error-	error
1.02235e-06	32.8043	51.5822	2.20923	26.6213
1.02259e-06	32.8029	51.5736	2.20914	26.6169
1.02282e-06	32.8015	51.5649	2.20905	26.6126
1.02306e-06	32.8001	51.5563	2.20896	26.6082
1.02329e-06	32.7987	51.5477	2.20887	26.6039
1.02353e-06	32.7973	51.539	2.20877	26.5996
1.02376e-06	32.7959	51.5304	2.20868	26.5952
1.024e-06	32.7945	51.5218	2.20859	26.5909
1.02424e-06	32.7931	51.5132	2.2085	26.5865
1.02447e-06	32.7918	51.5046	2.2084	26.5822
1.02471e-06	32.7904	51.4959	2.20831	26.5779
1.02494e-06	32.789	51.4873	2.20822	26.5735
1.02518e-06	32.7876	51.4787	2.20813	26.5692
1.02542e-06	32.7862	51.4701	2.20804	26.5649
1.02565e-06	32.7848	51.4615	2.20794	26.5605
1.02589e-06	32.7834	51.4529	2.20785	26.5562
1.02612e-06	32.7821	51.4443	2.20776	26.5519
1.02636e-06	32.7807	51.4356	2.20767	26.5475
1.0266e-06	32.7793	51.427	2.20758	26.5432
1.02683e-06	32.7779	51.4184	2.20748	26.5389
1.02707e-06	32.7765	51.4098	2.20739	26.5345
1.02731e-06	32.7751	51.4012	2.2073	26.5302
1.02754e-06	32.7737	51.3926	2.20721	26.5259
1.02778e-06	32.7723	51.384	2.20711	26.5216
1.02802e-06	32.771	51.3754	2.20702	26.5172
1.02825e-06	32.7696	51.3668	2.20693	26.5129
1.02849e-06	32.7682	51.3582	2.20684	26.5086
1.02873e-06	32.7668	51.3497	2.20675	26.5043
1.02896e-06	32.7654	51.3411	2.20665	26.4999
1.0292e-06	32.764	51.3325	2.20656	26.4956
1.02944e-06	32.7626	51.3239	2.20647	26.4913
1.02967e-06	32.7613	51.3153	2.20638	26.487
1.02991e-06	32.7599	51.3067	2.20629	26.4826
1.03015e-06	32.7585	51.2981	2.20619	26.4783
1.03039e-06	32.7571	51.2896	2.2061	26.474
1.03062e-06	32.7557	51.281	2.20601	26.4697
1.03086e-06	32.7543	51.2724	2.20592	26.4654
1.0311e-06	32.7529	51.2638	2.20583	26.4611
1.03134e-06	32.7515	51.2553	2.20573	26.4567
1.03157e-06	32.7502	51.2467	2.20564	26.4524
1.03181e-06	32.7488	51.2381	2.20555	26.4481
1.03205e-06	32.7474	51.2295	2.20546	26.4438
1.03229e-06	32.746	51.221	2.20537	26.4395
1.03252e-06	32.7446	51.2124	2.20527	26.4352
1.03276e-06	32.7432	51.2038	2.20518	26.4309
1.033e-06	32.7418	51.1953	2.20509	26.4266
1.03324e-06	32.7405	51.1867	2.205	26.4223
1.03348e-06	32.7391	51.1782	2.20491	26.418
1.03371e-06	32.7377	51.1696	2.20481	26.4136
1.03395e-06	32.7363	51.161	2.20472	26.4093
1.03419e-06	32.7349	51.1525	2.20463	26.405
1.03443e-06	32.7335	51.1439	2.20454	26.4007
1.03467e-06	32.7322	51.1354	2.20445	26.3964
1.0349e-06	32.7308	51.1268	2.20435	26.3921
1.03514e-06	32.7294	51.1183	2.20426	26.3878
1.03538e-06	32.728	51.1097	2.20417	26.3835
1.03562e-06	32.7266	51.1012	2.20408	26.3792
1.03586e-06	32.7252	51.0926	2.20399	26.3749
1.0361e-06	32.7238	51.0841	2.20389	26.3706
1.03633e-06	32.7225	51.0756	2.2038	26.3663
1.03657e-06	32.7211	51.067	2.20371	26.362
1.03681e-06	32.7197	51.0585	2.20362	26.3577
1.03705e-06	32.7183	51.0499	2.20353	26.3534
1.03729e-06	32.7169	51.0414	2.20344	26.3491
1.03753e-06	32.7155	51.0329	2.20334	26.3448
1.03777e-06	32.7142	51.0243	2.20325	26.3406
1.03801e-06	32.7128	51.0158	2.20316	26.3363
1.03825e-06	32.7114	51.0073	2.20307	26.332
1.03848e-06	32.71	50.9988	2.20298	26.3277
1.03872e-06	32.7086	50.9902	2.20288	26.3234
1.03896e-06	32.7072	50.9817	2.20279	26.3191
1.0392e-06	32.7058	50.9732	2.2027	26.3148
1.03944e-06	32.7045	50.9647	2.20261	26.3105
1.03968e-06	32.7031	50.9561	2.20252	26.3062
1.03992e-06	32.7017	50.9476	2.20242	26.302
1.04016e-06	32.7003	50.9391	2.20233	26.2977
1.0404e-06	32.6989	50.9306	2.20224	26.2934
1.04064e-06	32.6975	50.9221	2.20215	26.2891
1.04088e-06	32.6962	50.9136	2.20206	26.2848
1.04112e-06	32.6948	50.9051	2.20197	26.2805
1.04136e-06	32.6934	50.8966	2.20187	26.2763
1.0416e-06	32.692	50.888	2.20178	26.272
1.04184e-06	32.6906	50.8795	2.20169	26.2677
1.04208e-06	32.6892	50.871	2.2016	26.2634
1.04232e-06	32.6879	50.8625	2.20151	26.2591
1.04256e-06	32.6865	50.854	2.20141	26.2549
1.0428e-06	32.6851	50.8455	2.20132	26.2506
1.04304e-06	32.6837	50.837	2.20123	26.2463
1.04328e-06	32.6823	50.8285	2.20114	26.242
1.04352e-06	32.6809	50.82	2.20105	26.2378
1.04376e-06	32.6796	50.8116	2.20096	26.2335
1.044e-06	32.6782	50.8031	2.20086	26.2292
1.04424e-06	32.6768	50.7946	2.20077	26.2249
1.04448e-06	32.6754	50.7861	2.20068	26.2207
1.04472e-06	32.674	50.7776	2.20059	26.2164
1.04496e-06	32.6726	50.7691	2.2005	26.2121
1.0452e-06	32.6713	50.7606	2.20041	26.2079
1.04544e-06	32.6699	50.7522	2.20031	26.2036
1.04568e-06	32.6685	50.7437	2.20022	26.1993
1.04592e-06	32.6671	50.7352	2.20013	26.1951
1.04616e-06	32.6657	50.7267	2.20004	26.1908
1.04641e-06	32.6643	50.7182	2.19995	26.1865
1.04665e-06	32.663	50.7098	2.19986	26.1823
1.04689e-06	32.6616	50.7013	2.19976	26.178
1.04713e-06	32.6602	50.6928	2.19967	26.1737
1.04737e-06	32.6588	50.6844	2.19958	26.1695
1.04761e-06	32.6574	50.6759	2.19949	26.1652
1.04785e-06	32.6561	50.6674	2.1994	26.1609
1.04809e-06	32.6547	50.659	2.19931	26.1567
1.04833e-06	32.6533	50.6505	2.19921	26.1524
1.04858e-06	32.6519	50.642	2.19912	26.1482
1.04882e-06	32.6505	50.6336	2.19903	26.1439
1.04906e-06	32.6491	50.6251	2.19894	26.1397
1.0493e-06	32.6478	50.6167	2.19885	26.1354
1.04954e-06	32.6464	50.6082	2.19876	26.1311
1.04978e-06	32.645	50.5997	2.19866	26.1269
1.05003e-06	32.6436	50.5913	2.19857	26.1226
1.05027e-06	32.6422	50.5828	2.19848	26.1184
1.05051e-06	32.6409	50.5744	2.19839	26.1141
1.05075e-06	32.6395	50.5659	2.1983	26.1099
1.05099e-06	32.6381	50.5575	2.19821	26.1056
1.05124e-06	32.6367	50.5491	2.19811	26.1014
1.05148e-06	32.6353	50.5406	2.19802	26.0971
1.05172e-06	32.6339	50.5322	2.19793	26.0929
1.05196e-06	32.6326	50.5237	2.19784	26.0886
1.0522e-06	32.6312	50.5153	2.19775	26.0844
1.05245e-06	32.6298	50.5069	2.19766	26.0801
1.05269e-06	32.6284	50.4984	2.19756	26.0759
1.05293e-06	32.627	50.49	2.19747	26.0717
1.05317e-06	32.6257	50.4815	2.19738	26.0674
1.05342e-06	32.6243	50.4731	2.19729	26.0632
1.05366e-06	32.6229	50.4647	2.1972	26.0589
1.0539e-06	32.6215	50.4563	2.19711	26.0547
1.05414e-06	32.6201	50.4478	2.19701	26.0504
1.05439e-06	32.6188	50.4394	2.19692	26.0462
1.05463e-06	32.6174	50.431	2.19683	26.042
1.05487e-06	32.616	50.4226	2.19674	26.0377
1.05512e-06	32.6146	50.4141	2.19665	26.0335
1.05536e-06	32.6132	50.4057	2.19656	26.0293
1.0556e-06	32.6118	50.3973	2.19647	26.025
1.05584e-06	32.6105	50.3889	2.19637	26.0208
1.05609e-06	32.6091	50.3805	2.19628	26.0165
1.05633e-06	32.6077	50.3721	2.19619	26.0123
1.05657e-06	32.6063	50.3637	2.1961	26.0081
1.05682e-06	32.6049	50.3552	2.19601	26.0038
1.05706e-06	32.6036	50.3468	2.19592	25.9996
1.0573e-06	32.6022	50.3384	2.19583	25.9954
1.05755e-06	32.6008	50.33	2.19573	25.9912
1.05779e-06	32.5994	50.3216	2.19564	25.9869
1.05803e-06	32.598	50.3132	2.19555	25.9827
1.05828e-06	32.5967	50.3048	2.19546	25.9785
1.05852e-06	32.5953	50.2964	2.19537	25.9742
1.05877e-06	32.5939	50.288	2.19528	25.97
1.05901e-06	32.5925	50.2796	2.19518	25.9658
1.05925e-06	32.5911	50.2712	2.19509	25.9616
1.0595e-06	32.5898	50.2628	2.195	25.9573
1.05974e-06	32.5884	50.2544	2.19491	25.9531
1.05999e-06	32.587	50.2461	2.19482	25.9489
1.06023e-06	32.5856	50.2377	2.19473	25.9447
1.06047e-06	32.5842	50.2293	2.19464	25.9405
1.06072e-06	32.5829	50.2209	2.19454	25.9362
1.06096e-06	32.5815	50.2125	2.19445	25.932
1.06121e-06	32.5801	50.2041	2.19436	25.9278
1.06145e-06	32.5787	50.1958	2.19427	25.9236
1.0617e-06	32.5774	50.1874	2.19418	25.9194
1.06194e-06	32.576	50.179	2.19409	25.9152
1.06218e-06	32.5746	50.1706	2.194	25.9109
1.06243e-06	32.5732	50.1622	2.1939	25.9067
1.06267e-06	32.5718	50.1539	2.19381	25.9025
1.06292e-06	32.5705	50.1455	2.19372	25.8983
1.06316e-06	32.5691	50.1371	2.19363	25.8941
1.06341e-06	32.5677	50.1288	2.19354	25.8899
1.06365e-06	32.5663	50.1204	2.19345	25.8857
1.0639e-06	32.5649	50.112	2.19336	25.8814
1.06414e-06	32.5636	50.1037	2.19327	25.8772
1.06439e-06	32.5622	50.0953	2.19317	25.873
1.06463e-06	32.5608	50.0869	2.19308	25.8688
1.06488e-06	32.5594	50.0786	2.19299	25.8646
1.06512e-06	32.558	50.0702	2.1929	25.8604
1.06537e-06	32.5567	50.0619	2.19281	25.8562
1.06561e-06	32.5553	50.0535	2.19272	25.852
1.06586e-06	32.5539	50.0452	2.19263	25.8478
1.06611e-06	32.5525	50.0368	2.19253	25.8436
1.06635e-06	32.5512	50.0284	2.19244	25.8394
1.0666e-06	32.5498	50.0201	2.19235	25.8352
1.06684e-06	32.5484	50.0118	2.19226	25.831
1.06709e-06	32.547	50.0034	2.19217	25.8268
1.06733e-06	32.5456	49.9951	2.19208	25.8226
1.06758e-06	32.5443	49.9867	2.19199	25.8184
1.06782e-06	32.5429	49.9784	2.1919	25.8142
1.06807e-06	32.5415	49.97	2.1918	25.81
1.06832e-06	32.5401	49.9617	2.19171	25.8058
1.06856e-06	32.5388	49.9534	2.19162	25.8016
1.06881e-06	32.5374	49.945	2.19153	25.7974
1.06905e-06	32.536	49.9367	2.19144	25.7932
1.0693e-06	32.5346	49.9284	2.19135	25.789
1.06955e-06	32.5332	49.92	2.19126	25.7848
1.06979e-06	32.5319	49.9117	2.19117	25.7806
1.07004e-06	32.5305	49.9034	2.19107	25.7764
1.07029e-06	32.5291	49.895	2.19098	25.7722
1.07053e-06	32.5277	49.8867	2.19089	25.7681
1.07078e-06	32.5264	49.8784	2.1908	25.7639
1.07103e-06	32.525	49.8701	2.19071	25.7597
1.07127e-06	32.5236	49.8617	2.19062	25.7555
1.07152e-06	32.5222	49.8534	2.19053	25.7513
1.07177e-06	32.5209	49.8451	2.19044	25.7471
1.07201e-06	32.5195	49.8368	2.19034	25.7429
1.07226e-06	32.5181	49.8285	2.19025	25.7387
1.07251e-06	32.5167	49.8202	2.19016	25.7346
1.07275e-06	32.5153	49.8118	2.19007	25.7304
1.073e-06	32.514	49.8035	2.18998	25.7262
1.07325e-06	32.5126	49.7952	2.18989	25.722
1.07349e-06	32.5112	49.7869	2.1898	25.7178
1.07374e-06	32.5098	49.7786	2.18971	25.7137
1.07399e-06	32.5085	49.7703	2.18961	25.7095
1.07424e-06	32.5071	49.762	2.18952	25.7053
1.07448e-06	32.5057	49.7537	2.18943	25.7011
1.07473e-06	32.5043	49.7454	2.18934	25.6969
1.07498e-06	32.503	49.7371	2.18925	25.6928
1.07523e-06	32.5016	49.7288	2.18916	25.6886
1.07547e-06	32.5002	49.7205	2.18907	25.6844
1.07572e-06	32.4988	49.7122	2.18898	25.6802
1.07597e-06	32.4974	49.7039	2.18889	25.6761
1.07622e-06	32.4961	49.6956	2.18879	25.6719
1.07647e-06	32.4947	49.6873	2.1887	25.6677
1.07671e-06	32.4933	49.6791	2.18861	25.6635
1.07696e-06	32.4919	49.6708	2.18852	25.6594
1.07721e-06	32.4906	49.6625	2.18843	25.6552
1.07746e-06	32.4892	49.6542	2.18834	25.651
1.07771e-06	32.4878	49.6459	2.18825	25.6469
1.07795e-06	32.4864	49.6376	2.18816	25.6427
1.0782e-06	32.4851	49.6293	2.18807	25.6385
1.07845e-06	32.4837	49.6211	2.18797	25.6344
1.0787e-06	32.4823	49.6128	2.18788	25.6302
1.07895e-06	32.4809	49.6045	2.18779	25.626
1.0792e-06	32.4796	49.5962	2.1877	25.6219
1.07944e-06	32.4782	49.588	2.18761	25.6177
1.07969e-06	32.4768	49.5797	2.18752	25.6135
1.07994e-06	32.4754	49.5714	2.18743	25.6094
1.08019e-06	32.4741	49.5632	2.18734	25.6052
1.08044e-06	32.4727	49.5549	2.18725	25.6011
1.08069e-06	32.4713	49.5466	2.18715	25.5969
1.08094e-06	32.4699	49.5384	2.18706	25.5927
1.08118e-06	32.4686	49.5301	2.18697	25.5886
1.08143e-06	32.4672	49.5218	2.18688	25.5844
1.08168e-06	32.4658	49.5136	2.18679	25.5803
1.08193e-06	32.4644	49.5053	2.1867	25.5761
1.08218e-06	32.4631	49.4971	2.18661	25.572
1.08243e-06	32.4617	49.4888	2.18652	25.5678
1.08268e-06	32.4603	49.4806	2.18643	25.5636
1.08293e-06	32.4589	49.4723	2.18634	25.5595
1.08318e-06	32.4576	49.4641	2.18624	25.5553
1.08343e-06	32.4562	49.4558	2.18615	25.5512
1.08368e-06	32.4548	49.4476	2.18606	25.547
1.08393e-06	32.4534	49.4393	2.18597	25.5429
1.08418e-06	32.4521	49.4311	2.18588	25.5387
1.08443e-06	32.4507	49.4228	2.18579	25.5346
1.08468e-06	32.4493	49.4146	2.1857	25.5304
1.08493e-06	32.4479	49.4063	2.18561	25.5263
1.08518e-06	32.4466	49.3981	2.18552	25.5221
1.08543e-06	32.4452	49.3899	2.18543	25.518
1.08568e-06	32.4438	49.3816	2.18533	25.5139
1.08593e-06	32.4424	49.3734	2.18524	25.5097
1.08618e-06	32.4411	49.3652	2.18515	25.5056
1.08643e-06	32.4397	49.3569	2.18506	25.5014
1.08668e-06	32.4383	49.3487	2.18497	25.4973
1.08693e-06	32.4369	49.3405	2.18488	25.4931
1.08718e-06	32.4356	49.3322	2.18479	25.489
1.08743e-06	32.4342	49.324	2.1847	25.4849
1.08768e-06	32.4328	49.3158	2.18461	25.4807
1.08793e-06	32.4315	49.3076	2.18452	25.4766
1.08818e-06	32.4301	49.2993	2.18443	25.4724
1.08843e-06	32.4287	49.2911	2.18433	25.4683
1.08868e-06	32.4273	49.2829	2.18424	25.4642
1.08893e-06	32.426	49.2747	2.18415	25.46
1.08918e-06	32.4246	49.2665	2.18406	25.4559
1.08943e-06	32.4232	49.2583	2.18397	25.4518
1.08968e-06	32.4218	49.25	2.18388	25.4476
1.08993e-06	32.4205	49.2418	2.18379	25.4435
1.09018e-06	32.4191	49.2336	2.1837	25.4394
1.09044e-06	32.4177	49.2254	2.18361	25.4352
1.09069e-06	32.4163	49.2172	2.18352	25.4311
1.09094e-06	32.415	49.209	2.18343	25.427
1.09119e-06	32.4136	49.2008	2.18334	25.4228
1.09144e-06	32.4122	49.1926	2.18324	25.4187
1.09169e-06	32.4109	49.1844	2.18315	25.4146
1.09194e-06	32.4095	49.1762	2.18306	25.4105
1.09219e-06	32.4081	49.168	2.18297	25.4063
1.09245e-06	32.4067	49.1598	2.18288	25.4022
1.0927e-06	32.4054	49.1516	2.18279	25.3981
1.09295e-06	32.404	49.1434	2.1827	25.394
1.0932e-06	32.4026	49.1352	2.18261	25.3898
1.09345e-06	32.4012	49.127	2.18252	25.3857
1.0937e-06	32.3999	49.1188	2.18243	25.3816
1.09396e-06	32.3985	49.1106	2.18234	25.3775
1.09421e-06	32.3971	49.1024	2.18225	25.3733
1.09446e-06	32.3958	49.0943	2.18215	25.3692
1.09471e-06	32.3944	49.0861	2.18206	25.3651
1.09496e-06	32.393	49.0779	2.18197	25.361
1.09522e-06	32.3916	49.0697	2.18188	25.3569
1.09547e-06	32.3903	49.0615	2.18179	25.3527
1.09572e-06	32.3889	49.0533	2.1817	25.3486
1.09597e-06	32.3875	49.0452	2.18161	25.3445
1.09623e-06	32.3862	49.037	2.18152	25.3404
1.09648e-06	32.3848	49.0288	2.18143	25.3363
1.09673e-06	32.3834	49.0206	2.18134	25.3322
1.09698e-06	32.382	49.0125	2.18125	25.3281
1.09724e-06	32.3807	49.0043	2.18116	25.3239
1.09749e-06	32.3793	48.9961	2.18107	25.3198
1.09774e-06	32.3779	48.988	2.18097	25.3157
1.09799e-06	32.3765	48.9798	2.18088	25.3116
1.09825e-06	32.3752	48.9716	2.18079	25.3075
1.0985e-06	32.3738	48.9635	2.1807	25.3034
1.09875e-06	32.3724	48.9553	2.18061	25.2993
1.09901e-06	32.3711	48.9471	2.18052	25.2952
1.09926e-06	32.3697	48.939	2.18043	25.2911
1.09951e-06	32.3683	48.9308	2.18034	25.287
1.09977e-06	32.3669	48.9227	2.18025	25.2829
1.10002e-06	32.3656	48.9145	2.18016	25.2788
1.10027e-06	32.3642	48.9064	2.18007	25.2746
1.10053e-06	32.3628	48.8982	2.17998	25.2705
1.10078e-06	32.3615	48.89	2.17989	25.2664
1.10103e-06	32.3601	48.8819	2.1798	25.2623
1.10129e-06	32.3587	48.8738	2.1797	25.2582
1.10154e-06	32.3574	48.8656	2.17961	25.2541
1.10179e-06	32.356	48.8575	2.17952	25.25
1.10205e-06	32.3546	48.8493	2.17943	25.2459
1.1023e-06	32.3532	48.8412	2.17934	25.2418
1.10255e-06	32.3519	48.833	2.17925	25.2377
1.10281e-06	32.3505	48.8249	2.17916	25.2336
1.10306e-06	32.3491	48.8168	2.17907	25.2295
1.10332e-06	32.3478	48.8086	2.17898	25.2255
1.10357e-06	32.3464	48.8005	2.17889	25.2214
1.10382e-06	32.345	48.7923	2.1788	25.2173
1.10408e-06	32.3436	48.7842	2.17871	25.2132
1.10433e-06	32.3423	48.7761	2.17862	25.2091
1.10459e-06	32.3409	48.7679	2.17853	25.205
1.10484e-06	32.3395	48.7598	2.17844	25.2009
1.1051e-06	32.3382	48.7517	2.17834	25.1968
1.10535e-06	32.3368	48.7436	2.17825	25.1927
1.10561e-06	32.3354	48.7354	2.17816	25.1886
1.10586e-06	32.3341	48.7273	2.17807	25.1845
1.10611e-06	32.3327	48.7192	2.17798	25.1804
1.10637e-06	32.3313	48.7111	2.17789	25.1764
1.10662e-06	32.3299	48.703	2.1778	25.1723
1.10688e-06	32.3286	48.6948	2.17771	25.1682
1.10713e-06	32.3272	48.6867	2.17762	25.1641
1.10739e-06	32.3258	48.6786	2.17753	25.16
1.10764e-06	32.3245	48.6705	2.17744	25.1559
1.1079e-06	32.3231	48.6624	2.17735	25.1518
1.10815e-06	32.3217	48.6543	2.17726	25.1478
1.10841e-06	32.3204	48.6462	2.17717	25.1437
1.10866e-06	32.319	48.6381	2.17708	25.1396
1.10892e-06	32.3176	48.6299	2.17699	25.1355
1.10917e-06	32.3162	48.6218	2.1769	25.1314
1.10943e-06	32.3149	48.6137	2.17681	25.1274
1.10969e-06	32.3135	48.6056	2.17671	25.1233
1.10994e-06	32.3121	48.5975	2.17662	25.1192
1.1102e-06	32.3108	48.5894	2.17653	25.1151
1.11045e-06	32.3094	48.5813	2.17644	25.1111
1.11071e-06	32.308	48.5732	2.17635	25.107
1.11096e-06	32.3067	48.5651	2.17626	25.1029
1.11122e-06	32.3053	48.557	2.17617	25.0988
1.11148e-06	32.3039	48.549	2.17608	25.0948
1.11173e-06	32.3026	48.5409	2.17599	25.0907
1.11199e-06	32.3012	48.5328	2.1759	25.0866
1.11224e-06	32.2998	48.5247	2.17581	25.0825
1.1125e-06	32.2985	48.5166	2.17572	25.0785
1.11276e-06	32.2971	48.5085	2.17563	25.0744
1.11301e-06	32.2957	48.5004	2.17554	25.0703
1.11327e-06	32.2943	48.4923	2.17545	25.0663
1.11353e-06	32.293	48.4843	2.17536	25.0622
1.11378e-06	32.2916	48.4762	2.17527	25.0581
1.11404e-06	32.2902	48.4681	2.17518	25.0541
1.11429e-06	32.2889	48.46	2.17509	25.05
1.11455e-06	32.2875	48.4519	2.175	25.0459
1.11481e-06	32.2861	48.4439	2.1749	25.0419
1.11506e-06	32.2848	48.4358	2.17481	25.0378
1.11532e-06	32.2834	48.4277	2.17472	25.0337
1.11558e-06	32.282	48.4197	2.17463	25.0297
1.11584e-06	32.2807	48.4116	2.17454	25.0256
1.11609e-06	32.2793	48.4035	2.17445	25.0216
1.11635e-06	32.2779	48.3954	2.17436	25.0175
1.11661e-06	32.2766	48.3874	2.17427	25.0134
1.11686e-06	32.2752	48.3793	2.17418	25.0094
1.11712e-06	32.2738	48.3713	2.17409	25.0053
1.11738e-06	32.2725	48.3632	2.174	25.0013
1.11764e-06	32.2711	48.3551	2.17391	24.9972
1.11789e-06	32.2697	48.3471	2.17382	24.9931
1.11815e-06	32.2684	48.339	2.17373	24.9891
1.11841e-06	32.267	48.331	2.17364	24.985
1.11866e-06	32.2656	48.3229	2.17355	24.981
1.11892e-06	32.2642	48.3148	2.17346	24.9769
1.11918e-06	32.2629	48.3068	2.17337	24.9729
1.11944e-06	32.2615	48.2987	2.17328	24.9688
1.1197e-06	32.2601	48.2907	2.17319	24.9648
1.11995e-06	32.2588	48.2826	2.1731	24.9607
1.12021e-06	32.2574	48.2746	2.17301	24.9567
1.12047e-06	32.256	48.2666	2.17292	24.9526
1.12073e-06	32.2547	48.2585	2.17283	24.9486
1.12099e-06	32.2533	48.2505	2.17274	24.9445
1.12124e-06	32.2519	48.2424	2.17264	24.9405
1.1215e-06	32.2506	48.2344	2.17255	24.9364
1.12176e-06	32.2492	48.2263	2.17246	24.9324
1.12202e-06	32.2478	48.2183	2.17237	24.9283
1.12228e-06	32.2465	48.2103	2.17228	24.9243
1.12254e-06	32.2451	48.2022	2.17219	24.9202
1.12279e-06	32.2437	48.1942	2.1721	24.9162
