x	xg	error+	error-	error
1.01578e-06	15.2996	49.9566	1.1655	25.4064
1.01601e-06	15.2991	49.9483	1.16546	25.4022
1.01625e-06	15.2985	49.9399	1.16543	25.398
1.01648e-06	15.298	49.9316	1.16539	25.3938
1.01672e-06	15.2974	49.9233	1.16535	25.3896
1.01695e-06	15.2969	49.9149	1.16532	25.3855
1.01719e-06	15.2963	49.9066	1.16528	25.3813
1.01742e-06	15.2958	49.8982	1.16524	25.3771
1.01765e-06	15.2953	49.8899	1.16521	25.3729
1.01789e-06	15.2947	49.8816	1.16517	25.3688
1.01812e-06	15.2942	49.8732	1.16513	25.3646
1.01836e-06	15.2936	49.8649	1.1651	25.3604
1.01859e-06	15.2931	49.8566	1.16506	25.3562
1.01883e-06	15.2925	49.8483	1.16502	25.3521
1.01906e-06	15.292	49.8399	1.16499	25.3479
1.0193e-06	15.2914	49.8316	1.16495	25.3437
1.01953e-06	15.2909	49.8233	1.16491	25.3395
1.01976e-06	15.2904	49.815	1.16488	25.3354
1.02e-06	15.2898	49.8067	1.16484	25.3312
1.02023e-06	15.2893	49.7983	1.1648	25.327
1.02047e-06	15.2887	49.79	1.16477	25.3229
1.0207e-06	15.2882	49.7817	1.16473	25.3187
1.02094e-06	15.2876	49.7734	1.16469	25.3145
1.02117e-06	15.2871	49.7651	1.16466	25.3104
1.02141e-06	15.2866	49.7568	1.16462	25.3062
1.02164e-06	15.286	49.7485	1.16458	25.3021
1.02188e-06	15.2855	49.7402	1.16455	25.2979
1.02212e-06	15.2849	49.7319	1.16451	25.2937
1.02235e-06	15.2844	49.7235	1.16447	25.2896
1.02259e-06	15.2838	49.7152	1.16444	25.2854
1.02282e-06	15.2833	49.7069	1.1644	25.2812
1.02306e-06	15.2827	49.6987	1.16436	25.2771
1.02329e-06	15.2822	49.6904	1.16433	25.2729
1.02353e-06	15.2817	49.6821	1.16429	25.2688
1.02376e-06	15.2811	49.6738	1.16425	25.2646
1.024e-06	15.2806	49.6655	1.16422	25.2605
1.02424e-06	15.28	49.6572	1.16418	25.2563
1.02447e-06	15.2795	49.6489	1.16414	25.2522
1.02471e-06	15.2789	49.6406	1.16411	25.248
1.02494e-06	15.2784	49.6323	1.16407	25.2438
1.02518e-06	15.2779	49.624	1.16403	25.2397
1.02542e-06	15.2773	49.6158	1.164	25.2355
1.02565e-06	15.2768	49.6075	1.16396	25.2314
1.02589e-06	15.2762	49.5992	1.16392	25.2272
1.02612e-06	15.2757	49.5909	1.16389	25.2231
1.02636e-06	15.2751	49.5826	1.16385	25.219
1.0266e-06	15.2746	49.5744	1.16381	25.2148
1.02683e-06	15.274	49.5661	1.16378	25.2107
1.02707e-06	15.2735	49.5578	1.16374	25.2065
1.02731e-06	15.273	49.5495	1.1637	25.2024
1.02754e-06	15.2724	49.5413	1.16367	25.1982
1.02778e-06	15.2719	49.533	1.16363	25.1941
1.02802e-06	15.2713	49.5247	1.16359	25.1899
1.02825e-06	15.2708	49.5165	1.16356	25.1858
1.02849e-06	15.2702	49.5082	1.16352	25.1817
1.02873e-06	15.2697	49.5	1.16348	25.1775
1.02896e-06	15.2692	49.4917	1.16345	25.1734
1.0292e-06	15.2686	49.4834	1.16341	25.1692
1.02944e-06	15.2681	49.4752	1.16337	25.1651
1.02967e-06	15.2675	49.4669	1.16334	25.161
1.02991e-06	15.267	49.4587	1.1633	25.1568
1.03015e-06	15.2664	49.4504	1.16326	25.1527
1.03039e-06	15.2659	49.4422	1.16323	25.1486
1.03062e-06	15.2654	49.4339	1.16319	25.1444
1.03086e-06	15.2648	49.4257	1.16315	25.1403
1.0311e-06	15.2643	49.4174	1.16312	25.1362
1.03134e-06	15.2637	49.4092	1.16308	25.132
1.03157e-06	15.2632	49.4009	1.16304	25.1279
1.03181e-06	15.2626	49.3927	1.16301	25.1238
1.03205e-06	15.2621	49.3845	1.16297	25.1196
1.03229e-06	15.2616	49.3762	1.16293	25.1155
1.03252e-06	15.261	49.368	1.1629	25.1114
1.03276e-06	15.2605	49.3597	1.16286	25.1073
1.033e-06	15.2599	49.3515	1.16282	25.1031
1.03324e-06	15.2594	49.3433	1.16279	25.099
1.03348e-06	15.2588	49.335	1.16275	25.0949
1.03371e-06	15.2583	49.3268	1.16271	25.0908
1.03395e-06	15.2578	49.3186	1.16268	25.0866
1.03419e-06	15.2572	49.3104	1.16264	25.0825
1.03443e-06	15.2567	49.3021	1.16261	25.0784
1.03467e-06	15.2561	49.2939	1.16257	25.0743
1.0349e-06	15.2556	49.2857	1.16253	25.0701
1.03514e-06	15.255	49.2775	1.1625	25.066
1.03538e-06	15.2545	49.2693	1.16246	25.0619
1.03562e-06	15.254	49.261	1.16242	25.0578
1.03586e-06	15.2534	49.2528	1.16239	25.0537
1.0361e-06	15.2529	49.2446	1.16235	25.0496
1.03633e-06	15.2523	49.2364	1.16231	25.0454
1.03657e-06	15.2518	49.2282	1.16228	25.0413
1.03681e-06	15.2512	49.22	1.16224	25.0372
1.03705e-06	15.2507	49.2118	1.1622	25.0331
1.03729e-06	15.2502	49.2036	1.16217	25.029
1.03753e-06	15.2496	49.1954	1.16213	25.0249
1.03777e-06	15.2491	49.1871	1.16209	25.0208
1.03801e-06	15.2485	49.1789	1.16206	25.0167
1.03825e-06	15.248	49.1707	1.16202	25.0125
1.03848e-06	15.2474	49.1625	1.16198	25.0084
1.03872e-06	15.2469	49.1543	1.16195	25.0043
1.03896e-06	15.2464	49.1462	1.16191	25.0002
1.0392e-06	15.2458	49.138	1.16187	24.9961
1.03944e-06	15.2453	49.1298	1.16184	24.992
1.03968e-06	15.2447	49.1216	1.1618	24.9879
1.03992e-06	15.2442	49.1134	1.16176	24.9838
1.04016e-06	15.2437	49.1052	1.16173	24.9797
1.0404e-06	15.2431	49.097	1.16169	24.9756
1.04064e-06	15.2426	49.0888	1.16166	24.9715
1.04088e-06	15.242	49.0806	1.16162	24.9674
1.04112e-06	15.2415	49.0725	1.16158	24.9633
1.04136e-06	15.2409	49.0643	1.16155	24.9592
1.0416e-06	15.2404	49.0561	1.16151	24.9551
1.04184e-06	15.2399	49.0479	1.16147	24.951
1.04208e-06	15.2393	49.0397	1.16144	24.9469
1.04232e-06	15.2388	49.0316	1.1614	24.9428
1.04256e-06	15.2382	49.0234	1.16136	24.9387
1.0428e-06	15.2377	49.0152	1.16133	24.9346
1.04304e-06	15.2371	49.007	1.16129	24.9305
1.04328e-06	15.2366	48.9989	1.16125	24.9264
1.04352e-06	15.2361	48.9907	1.16122	24.9223
1.04376e-06	15.2355	48.9825	1.16118	24.9182
1.044e-06	15.235	48.9744	1.16114	24.9141
1.04424e-06	15.2344	48.9662	1.16111	24.9101
1.04448e-06	15.2339	48.9581	1.16107	24.906
1.04472e-06	15.2334	48.9499	1.16104	24.9019
1.04496e-06	15.2328	48.9417	1.161	24.8978
1.0452e-06	15.2323	48.9336	1.16096	24.8937
1.04544e-06	15.2317	48.9254	1.16093	24.8896
1.04568e-06	15.2312	48.9173	1.16089	24.8855
1.04592e-06	15.2306	48.9091	1.16085	24.8814
1.04616e-06	15.2301	48.901	1.16082	24.8774
1.04641e-06	15.2296	48.8928	1.16078	24.8733
1.04665e-06	15.229	48.8847	1.16074	24.8692
1.04689e-06	15.2285	48.8765	1.16071	24.8651
1.04713e-06	15.2279	48.8684	1.16067	24.861
1.04737e-06	15.2274	48.8602	1.16063	24.8569
1.04761e-06	15.2269	48.8521	1.1606	24.8529
1.04785e-06	15.2263	48.844	1.16056	24.8488
1.04809e-06	15.2258	48.8358	1.16052	24.8447
1.04833e-06	15.2252	48.8277	1.16049	24.8406
1.04858e-06	15.2247	48.8195	1.16045	24.8365
1.04882e-06	15.2241	48.8114	1.16042	24.8325
1.04906e-06	15.2236	48.8033	1.16038	24.8284
1.0493e-06	15.2231	48.7951	1.16034	24.8243
1.04954e-06	15.2225	48.787	1.16031	24.8202
1.04978e-06	15.222	48.7789	1.16027	24.8162
1.05003e-06	15.2214	48.7708	1.16023	24.8121
1.05027e-06	15.2209	48.7626	1.1602	24.808
1.05051e-06	15.2204	48.7545	1.16016	24.804
1.05075e-06	15.2198	48.7464	1.16012	24.7999
1.05099e-06	15.2193	48.7383	1.16009	24.7958
1.05124e-06	15.2187	48.7301	1.16005	24.7917
1.05148e-06	15.2182	48.722	1.16001	24.7877
1.05172e-06	15.2176	48.7139	1.15998	24.7836
1.05196e-06	15.2171	48.7058	1.15994	24.7795
1.0522e-06	15.2166	48.6977	1.15991	24.7755
1.05245e-06	15.216	48.6896	1.15987	24.7714
1.05269e-06	15.2155	48.6814	1.15983	24.7673
1.05293e-06	15.2149	48.6733	1.1598	24.7633
1.05317e-06	15.2144	48.6652	1.15976	24.7592
1.05342e-06	15.2139	48.6571	1.15972	24.7552
1.05366e-06	15.2133	48.649	1.15969	24.7511
1.0539e-06	15.2128	48.6409	1.15965	24.747
1.05414e-06	15.2122	48.6328	1.15961	24.743
1.05439e-06	15.2117	48.6247	1.15958	24.7389
1.05463e-06	15.2111	48.6166	1.15954	24.7349
1.05487e-06	15.2106	48.6085	1.15951	24.7308
1.05512e-06	15.2101	48.6004	1.15947	24.7267
1.05536e-06	15.2095	48.5923	1.15943	24.7227
1.0556e-06	15.209	48.5842	1.1594	24.7186
1.05584e-06	15.2084	48.5761	1.15936	24.7146
1.05609e-06	15.2079	48.568	1.15932	24.7105
1.05633e-06	15.2074	48.56	1.15929	24.7065
1.05657e-06	15.2068	48.5519	1.15925	24.7024
1.05682e-06	15.2063	48.5438	1.15921	24.6984
1.05706e-06	15.2057	48.5357	1.15918	24.6943
1.0573e-06	15.2052	48.5276	1.15914	24.6903
1.05755e-06	15.2047	48.5195	1.15911	24.6862
1.05779e-06	15.2041	48.5114	1.15907	24.6822
1.05803e-06	15.2036	48.5034	1.15903	24.6781
1.05828e-06	15.203	48.4953	1.159	24.6741
1.05852e-06	15.2025	48.4872	1.15896	24.67
1.05877e-06	15.202	48.4791	1.15892	24.666
1.05901e-06	15.2014	48.4711	1.15889	24.6619
1.05925e-06	15.2009	48.463	1.15885	24.6579
1.0595e-06	15.2003	48.4549	1.15881	24.6538
1.05974e-06	15.1998	48.4469	1.15878	24.6498
1.05999e-06	15.1992	48.4388	1.15874	24.6457
1.06023e-06	15.1987	48.4307	1.15871	24.6417
1.06047e-06	15.1982	48.4227	1.15867	24.6377
1.06072e-06	15.1976	48.4146	1.15863	24.6336
1.06096e-06	15.1971	48.4065	1.1586	24.6296
1.06121e-06	15.1965	48.3985	1.15856	24.6255
1.06145e-06	15.196	48.3904	1.15852	24.6215
1.0617e-06	15.1955	48.3824	1.15849	24.6175
1.06194e-06	15.1949	48.3743	1.15845	24.6134
1.06218e-06	15.1944	48.3662	1.15841	24.6094
1.06243e-06	15.1938	48.3582	1.15838	24.6053
1.06267e-06	15.1933	48.3501	1.15834	24.6013
1.06292e-06	15.1928	48.3421	1.15831	24.5973
1.06316e-06	15.1922	48.334	1.15827	24.5932
1.06341e-06	15.1917	48.326	1.15823	24.5892
1.06365e-06	15.1911	48.318	1.1582	24.5852
1.0639e-06	15.1906	48.3099	1.15816	24.5812
1.06414e-06	15.1901	48.3019	1.15812	24.5771
1.06439e-06	15.1895	48.2938	1.15809	24.5731
1.06463e-06	15.189	48.2858	1.15805	24.5691
1.06488e-06	15.1884	48.2777	1.15802	24.565
1.06512e-06	15.1879	48.2697	1.15798	24.561
1.06537e-06	15.1874	48.2617	1.15794	24.557
1.06561e-06	15.1868	48.2536	1.15791	24.553
1.06586e-06	15.1863	48.2456	1.15787	24.5489
1.06611e-06	15.1857	48.2376	1.15783	24.5449
1.06635e-06	15.1852	48.2295	1.1578	24.5409
1.0666e-06	15.1847	48.2215	1.15776	24.5369
1.06684e-06	15.1841	48.2135	1.15772	24.5328
1.06709e-06	15.1836	48.2055	1.15769	24.5288
1.06733e-06	15.183	48.1974	1.15765	24.5248
1.06758e-06	15.1825	48.1894	1.15762	24.5208
1.06782e-06	15.182	48.1814	1.15758	24.5167
1.06807e-06	15.1814	48.1734	1.15754	24.5127
1.06832e-06	15.1809	48.1654	1.15751	24.5087
1.06856e-06	15.1803	48.1573	1.15747	24.5047
1.06881e-06	15.1798	48.1493	1.15743	24.5007
1.06905e-06	15.1793	48.1413	1.1574	24.4967
1.0693e-06	15.1787	48.1333	1.15736	24.4926
1.06955e-06	15.1782	48.1253	1.15733	24.4886
1.06979e-06	15.1776	48.1173	1.15729	24.4846
1.07004e-06	15.1771	48.1093	1.15725	24.4806
1.07029e-06	15.1766	48.1013	1.15722	24.4766
1.07053e-06	15.176	48.0933	1.15718	24.4726
1.07078e-06	15.1755	48.0852	1.15714	24.4686
1.07103e-06	15.1749	48.0772	1.15711	24.4646
1.07127e-06	15.1744	48.0692	1.15707	24.4605
1.07152e-06	15.1739	48.0612	1.15704	24.4565
1.07177e-06	15.1733	48.0532	1.157	24.4525
1.07201e-06	15.1728	48.0452	1.15696	24.4485
1.07226e-06	15.1722	48.0373	1.15693	24.4445
1.07251e-06	15.1717	48.0293	1.15689	24.4405
1.07275e-06	15.1712	48.0213	1.15685	24.4365
1.073e-06	15.1706	48.0133	1.15682	24.4325
1.07325e-06	15.1701	48.0053	1.15678	24.4285
1.07349e-06	15.1695	47.9973	1.15675	24.4245
1.07374e-06	15.169	47.9893	1.15671	24.4205
1.07399e-06	15.1685	47.9813	1.15667	24.4165
1.07424e-06	15.1679	47.9733	1.15664	24.4125
1.07448e-06	15.1674	47.9654	1.1566	24.4085
1.07473e-06	15.1668	47.9574	1.15657	24.4045
1.07498e-06	15.1663	47.9494	1.15653	24.4005
1.07523e-06	15.1658	47.9414	1.15649	24.3965
1.07547e-06	15.1652	47.9334	1.15646	24.3925
1.07572e-06	15.1647	47.9255	1.15642	24.3885
1.07597e-06	15.1641	47.9175	1.15638	24.3845
1.07622e-06	15.1636	47.9095	1.15635	24.3805
1.07647e-06	15.1631	47.9015	1.15631	24.3765
1.07671e-06	15.1625	47.8936	1.15628	24.3725
1.07696e-06	15.162	47.8856	1.15624	24.3685
1.07721e-06	15.1614	47.8776	1.1562	24.3645
1.07746e-06	15.1609	47.8697	1.15617	24.3605
1.07771e-06	15.1604	47.8617	1.15613	24.3565
1.07795e-06	15.1598	47.8537	1.15609	24.3525
1.0782e-06	15.1593	47.8458	1.15606	24.3486
1.07845e-06	15.1587	47.8378	1.15602	24.3446
1.0787e-06	15.1582	47.8299	1.15599	24.3406
1.07895e-06	15.1577	47.8219	1.15595	24.3366
1.0792e-06	15.1571	47.8139	1.15591	24.3326
1.07944e-06	15.1566	47.806	1.15588	24.3286
1.07969e-06	15.156	47.798	1.15584	24.3246
1.07994e-06	15.1555	47.7901	1.15581	24.3206
1.08019e-06	15.155	47.7821	1.15577	24.3167
1.08044e-06	15.1544	47.7742	1.15573	24.3127
1.08069e-06	15.1539	47.7662	1.1557	24.3087
1.08094e-06	15.1534	47.7583	1.15566	24.3047
1.08118e-06	15.1528	47.7503	1.15562	24.3007
1.08143e-06	15.1523	47.7424	1.15559	24.2967
1.08168e-06	15.1517	47.7345	1.15555	24.2928
1.08193e-06	15.1512	47.7265	1.15552	24.2888
1.08218e-06	15.1507	47.7186	1.15548	24.2848
1.08243e-06	15.1501	47.7106	1.15544	24.2808
1.08268e-06	15.1496	47.7027	1.15541	24.2769
1.08293e-06	15.149	47.6948	1.15537	24.2729
1.08318e-06	15.1485	47.6868	1.15534	24.2689
1.08343e-06	15.148	47.6789	1.1553	24.2649
1.08368e-06	15.1474	47.671	1.15526	24.2609
1.08393e-06	15.1469	47.663	1.15523	24.257
1.08418e-06	15.1463	47.6551	1.15519	24.253
1.08443e-06	15.1458	47.6472	1.15515	24.249
1.08468e-06	15.1453	47.6393	1.15512	24.2451
1.08493e-06	15.1447	47.6313	1.15508	24.2411
1.08518e-06	15.1442	47.6234	1.15505	24.2371
1.08543e-06	15.1436	47.6155	1.15501	24.2331
1.08568e-06	15.1431	47.6076	1.15497	24.2292
1.08593e-06	15.1426	47.5997	1.15494	24.2252
1.08618e-06	15.142	47.5917	1.1549	24.2212
1.08643e-06	15.1415	47.5838	1.15487	24.2173
1.08668e-06	15.141	47.5759	1.15483	24.2133
1.08693e-06	15.1404	47.568	1.15479	24.2093
1.08718e-06	15.1399	47.5601	1.15476	24.2054
1.08743e-06	15.1393	47.5522	1.15472	24.2014
1.08768e-06	15.1388	47.5443	1.15468	24.1974
1.08793e-06	15.1383	47.5364	1.15465	24.1935
1.08818e-06	15.1377	47.5284	1.15461	24.1895
1.08843e-06	15.1372	47.5205	1.15458	24.1856
1.08868e-06	15.1366	47.5126	1.15454	24.1816
1.08893e-06	15.1361	47.5047	1.1545	24.1776
1.08918e-06	15.1356	47.4968	1.15447	24.1737
1.08943e-06	15.135	47.4889	1.15443	24.1697
1.08968e-06	15.1345	47.481	1.1544	24.1658
1.08993e-06	15.134	47.4731	1.15436	24.1618
1.09018e-06	15.1334	47.4652	1.15432	24.1578
1.09044e-06	15.1329	47.4573	1.15429	24.1539
1.09069e-06	15.1323	47.4495	1.15425	24.1499
1.09094e-06	15.1318	47.4416	1.15422	24.146
1.09119e-06	15.1313	47.4337	1.15418	24.142
1.09144e-06	15.1307	47.4258	1.15414	24.1381
1.09169e-06	15.1302	47.4179	1.15411	24.1341
1.09194e-06	15.1296	47.41	1.15407	24.1302
1.09219e-06	15.1291	47.4021	1.15404	24.1262
1.09245e-06	15.1286	47.3942	1.154	24.1223
1.0927e-06	15.128	47.3864	1.15396	24.1183
1.09295e-06	15.1275	47.3785	1.15393	24.1144
1.0932e-06	15.127	47.3706	1.15389	24.1104
1.09345e-06	15.1264	47.3627	1.15386	24.1065
1.0937e-06	15.1259	47.3549	1.15382	24.1025
1.09396e-06	15.1253	47.347	1.15378	24.0986
1.09421e-06	15.1248	47.3391	1.15375	24.0946
1.09446e-06	15.1243	47.3312	1.15371	24.0907
1.09471e-06	15.1237	47.3234	1.15367	24.0867
1.09496e-06	15.1232	47.3155	1.15364	24.0828
1.09522e-06	15.1226	47.3076	1.1536	24.0789
1.09547e-06	15.1221	47.2998	1.15357	24.0749
1.09572e-06	15.1216	47.2919	1.15353	24.071
1.09597e-06	15.121	47.284	1.15349	24.067
1.09623e-06	15.1205	47.2762	1.15346	24.0631
1.09648e-06	15.12	47.2683	1.15342	24.0591
1.09673e-06	15.1194	47.2604	1.15339	24.0552
1.09698e-06	15.1189	47.2526	1.15335	24.0513
1.09724e-06	15.1183	47.2447	1.15331	24.0473
1.09749e-06	15.1178	47.2369	1.15328	24.0434
1.09774e-06	15.1173	47.229	1.15324	24.0395
1.09799e-06	15.1167	47.2212	1.15321	24.0355
1.09825e-06	15.1162	47.2133	1.15317	24.0316
1.0985e-06	15.1157	47.2055	1.15313	24.0277
1.09875e-06	15.1151	47.1976	1.1531	24.0237
1.09901e-06	15.1146	47.1898	1.15306	24.0198
1.09926e-06	15.114	47.1819	1.15303	24.0159
1.09951e-06	15.1135	47.1741	1.15299	24.0119
1.09977e-06	15.113	47.1662	1.15295	24.008
1.10002e-06	15.1124	47.1584	1.15292	24.0041
1.10027e-06	15.1119	47.1505	1.15288	24.0001
1.10053e-06	15.1114	47.1427	1.15285	23.9962
1.10078e-06	15.1108	47.1349	1.15281	23.9923
1.10103e-06	15.1103	47.127	1.15277	23.9883
1.10129e-06	15.1097	47.1192	1.15274	23.9844
1.10154e-06	15.1092	47.1114	1.1527	23.9805
1.10179e-06	15.1087	47.1035	1.15267	23.9766
1.10205e-06	15.1081	47.0957	1.15263	23.9726
1.1023e-06	15.1076	47.0879	1.15259	23.9687
1.10255e-06	15.107	47.08	1.15256	23.9648
1.10281e-06	15.1065	47.0722	1.15252	23.9609
1.10306e-06	15.106	47.0644	1.15249	23.957
1.10332e-06	15.1054	47.0566	1.15245	23.953
1.10357e-06	15.1049	47.0487	1.15241	23.9491
1.10382e-06	15.1044	47.0409	1.15238	23.9452
1.10408e-06	15.1038	47.0331	1.15234	23.9413
1.10433e-06	15.1033	47.0253	1.15231	23.9373
1.10459e-06	15.1027	47.0175	1.15227	23.9334
1.10484e-06	15.1022	47.0096	1.15224	23.9295
1.1051e-06	15.1017	47.0018	1.1522	23.9256
1.10535e-06	15.1011	46.994	1.15216	23.9217
1.10561e-06	15.1006	46.9862	1.15213	23.9178
1.10586e-06	15.1001	46.9784	1.15209	23.9138
1.10611e-06	15.0995	46.9706	1.15206	23.9099
1.10637e-06	15.099	46.9628	1.15202	23.906
1.10662e-06	15.0984	46.955	1.15198	23.9021
1.10688e-06	15.0979	46.9472	1.15195	23.8982
1.10713e-06	15.0974	46.9393	1.15191	23.8943
1.10739e-06	15.0968	46.9315	1.15188	23.8904
1.10764e-06	15.0963	46.9237	1.15184	23.8865
1.1079e-06	15.0958	46.9159	1.1518	23.8826
1.10815e-06	15.0952	46.9081	1.15177	23.8786
1.10841e-06	15.0947	46.9003	1.15173	23.8747
1.10866e-06	15.0942	46.8925	1.1517	23.8708
1.10892e-06	15.0936	46.8847	1.15166	23.8669
1.10917e-06	15.0931	46.877	1.15162	23.863
1.10943e-06	15.0925	46.8692	1.15159	23.8591
1.10969e-06	15.092	46.8614	1.15155	23.8552
1.10994e-06	15.0915	46.8536	1.15152	23.8513
1.1102e-06	15.0909	46.8458	1.15148	23.8474
1.11045e-06	15.0904	46.838	1.15144	23.8435
1.11071e-06	15.0899	46.8302	1.15141	23.8396
1.11096e-06	15.0893	46.8224	1.15137	23.8357
1.11122e-06	15.0888	46.8146	1.15134	23.8318
1.11148e-06	15.0882	46.8069	1.1513	23.8279
1.11173e-06	15.0877	46.7991	1.15126	23.824
1.11199e-06	15.0872	46.7913	1.15123	23.8201
1.11224e-06	15.0866	46.7835	1.15119	23.8162
1.1125e-06	15.0861	46.7757	1.15116	23.8123
1.11276e-06	15.0856	46.768	1.15112	23.8084
1.11301e-06	15.085	46.7602	1.15109	23.8045
1.11327e-06	15.0845	46.7524	1.15105	23.8006
1.11353e-06	15.0839	46.7447	1.15101	23.7967
1.11378e-06	15.0834	46.7369	1.15098	23.7928
1.11404e-06	15.0829	46.7291	1.15094	23.7889
1.11429e-06	15.0823	46.7213	1.15091	23.785
1.11455e-06	15.0818	46.7136	1.15087	23.7811
1.11481e-06	15.0813	46.7058	1.15083	23.7772
1.11506e-06	15.0807	46.698	1.1508	23.7734
1.11532e-06	15.0802	46.6903	1.15076	23.7695
1.11558e-06	15.0797	46.6825	1.15073	23.7656
1.11584e-06	15.0791	46.6748	1.15069	23.7617
1.11609e-06	15.0786	46.667	1.15065	23.7578
1.11635e-06	15.078	46.6592	1.15062	23.7539
1.11661e-06	15.0775	46.6515	1.15058	23.75
1.11686e-06	15.077	46.6437	1.15055	23.7461
1.11712e-06	15.0764	46.636	1.15051	23.7422
1.11738e-06	15.0759	46.6282	1.15048	23.7384
1.11764e-06	15.0754	46.6205	1.15044	23.7345
1.11789e-06	15.0748	46.6127	1.1504	23.7306
1.11815e-06	15.0743	46.605	1.15037	23.7267
1.11841e-06	15.0738	46.5972	1.15033	23.7228
1.11866e-06	15.0732	46.5895	1.1503	23.7189
1.11892e-06	15.0727	46.5817	1.15026	23.7151
1.11918e-06	15.0721	46.574	1.15022	23.7112
1.11944e-06	15.0716	46.5663	1.15019	23.7073
1.1197e-06	15.0711	46.5585	1.15015	23.7034
1.11995e-06	15.0705	46.5508	1.15012	23.6995
1.12021e-06	15.07	46.543	1.15008	23.6957
1.12047e-06	15.0695	46.5353	1.15005	23.6918
1.12073e-06	15.0689	46.5276	1.15001	23.6879
1.12099e-06	15.0684	46.5198	1.14997	23.684
1.12124e-06	15.0679	46.5121	1.14994	23.6802
1.1215e-06	15.0673	46.5044	1.1499	23.6763
1.12176e-06	15.0668	46.4966	1.14987	23.6724
1.12202e-06	15.0662	46.4889	1.14983	23.6685
1.12228e-06	15.0657	46.4812	1.14979	23.6647
1.12254e-06	15.0652	46.4735	1.14976	23.6608
1.12279e-06	15.0646	46.4657	1.14972	23.6569
1.12305e-06	15.0641	46.458	1.14969	23.6531
