x	xg	error+	error-	error
1.01158e-06	10.6061	15.4986	15.4986	15.4986
1.01181e-06	10.6059	15.4978	15.4978	15.4978
1.01205e-06	10.6057	15.4971	15.4971	15.4971
1.01228e-06	10.6055	15.4963	15.4963	15.4963
1.01251e-06	10.6052	15.4955	15.4955	15.4955
1.01274e-06	10.605	15.4948	15.4948	15.4948
1.01298e-06	10.6048	15.494	15.494	15.494
1.01321e-06	10.6046	15.4933	15.4933	15.4933
1.01344e-06	10.6043	15.4925	15.4925	15.4925
1.01368e-06	10.6041	15.4917	15.4917	15.4917
1.01391e-06	10.6039	15.491	15.491	15.491
1.01414e-06	10.6036	15.4902	15.4902	15.4902
1.01438e-06	10.6034	15.4895	15.4895	15.4895
1.01461e-06	10.6032	15.4887	15.4887	15.4887
1.01485e-06	10.603	15.4879	15.4879	15.4879
1.01508e-06	10.6027	15.4872	15.4872	15.4872
1.01531e-06	10.6025	15.4864	15.4864	15.4864
1.01555e-06	10.6023	15.4857	15.4857	15.4857
1.01578e-06	10.6021	15.4849	15.4849	15.4849
1.01601e-06	10.6018	15.4841	15.4841	15.4841
1.01625e-06	10.6016	15.4834	15.4834	15.4834
1.01648e-06	10.6014	15.4826	15.4826	15.4826
1.01672e-06	10.6012	15.4819	15.4819	15.4819
1.01695e-06	10.6009	15.4811	15.4811	15.4811
1.01719e-06	10.6007	15.4803	15.4803	15.4803
1.01742e-06	10.6005	15.4796	15.4796	15.4796
1.01765e-06	10.6002	15.4788	15.4788	15.4788
1.01789e-06	10.6	15.4781	15.4781	15.4781
1.01812e-06	10.5998	15.4773	15.4773	15.4773
1.01836e-06	10.5996	15.4765	15.4765	15.4765
1.01859e-06	10.5993	15.4758	15.4758	15.4758
1.01883e-06	10.5991	15.475	15.475	15.475
1.01906e-06	10.5989	15.4743	15.4743	15.4743
1.0193e-06	10.5987	15.4735	15.4735	15.4735
1.01953e-06	10.5984	15.4727	15.4727	15.4727
1.01976e-06	10.5982	15.472	15.472	15.472
1.02e-06	10.598	15.4712	15.4712	15.4712
1.02023e-06	10.5978	15.4705	15.4705	15.4705
1.02047e-06	10.5975	15.4697	15.4697	15.4697
1.0207e-06	10.5973	15.4689	15.4689	15.4689
1.02094e-06	10.5971	15.4682	15.4682	15.4682
1.02117e-06	10.5968	15.4674	15.4674	15.4674
1.02141e-06	10.5966	15.4667	15.4667	15.4667
1.02164e-06	10.5964	15.4659	15.4659	15.4659
1.02188e-06	10.5962	15.4652	15.4652	15.4652
1.02212e-06	10.5959	15.4644	15.4644	15.4644
1.02235e-06	10.5957	15.4636	15.4636	15.4636
1.02259e-06	10.5955	15.4629	15.4629	15.4629
1.02282e-06	10.5953	15.4621	15.4621	15.4621
1.02306e-06	10.595	15.4614	15.4614	15.4614
1.02329e-06	10.5948	15.4606	15.4606	15.4606
1.02353e-06	10.5946	15.4598	15.4598	15.4598
1.02376e-06	10.5944	15.4591	15.4591	15.4591
1.024e-06	10.5941	15.4583	15.4583	15.4583
1.02424e-06	10.5939	15.4576	15.4576	15.4576
1.02447e-06	10.5937	15.4568	15.4568	15.4568
1.02471e-06	10.5934	15.4561	15.4561	15.4561
1.02494e-06	10.5932	15.4553	15.4553	15.4553
1.02518e-06	10.593	15.4545	15.4545	15.4545
1.02542e-06	10.5928	15.4538	15.4538	15.4538
1.02565e-06	10.5925	15.453	15.453	15.453
1.02589e-06	10.5923	15.4523	15.4523	15.4523
1.02612e-06	10.5921	15.4515	15.4515	15.4515
1.02636e-06	10.5919	15.4508	15.4508	15.4508
1.0266e-06	10.5916	15.45	15.45	15.45
1.02683e-06	10.5914	15.4492	15.4492	15.4492
1.02707e-06	10.5912	15.4485	15.4485	15.4485
1.02731e-06	10.591	15.4477	15.4477	15.4477
1.02754e-06	10.5907	15.447	15.447	15.447
1.02778e-06	10.5905	15.4462	15.4462	15.4462
1.02802e-06	10.5903	15.4455	15.4455	15.4455
1.02825e-06	10.59	15.4447	15.4447	15.4447
1.02849e-06	10.5898	15.444	15.444	15.444
1.02873e-06	10.5896	15.4432	15.4432	15.4432
1.02896e-06	10.5894	15.4424	15.4424	15.4424
1.0292e-06	10.5891	15.4417	15.4417	15.4417
1.02944e-06	10.5889	15.4409	15.4409	15.4409
1.02967e-06	10.5887	15.4402	15.4402	15.4402
1.02991e-06	10.5885	15.4394	15.4394	15.4394
1.03015e-06	10.5882	15.4387	15.4387	15.4387
1.03039e-06	10.588	15.4379	15.4379	15.4379
1.03062e-06	10.5878	15.4371	15.4371	15.4371
1.03086e-06	10.5876	15.4364	15.4364	15.4364
1.0311e-06	10.5873	15.4356	15.4356	15.4356
1.03134e-06	10.5871	15.4349	15.4349	15.4349
1.03157e-06	10.5869	15.4341	15.4341	15.4341
1.03181e-06	10.5866	15.4334	15.4334	15.4334
1.03205e-06	10.5864	15.4326	15.4326	15.4326
1.03229e-06	10.5862	15.4319	15.4319	15.4319
1.03252e-06	10.586	15.4311	15.4311	15.4311
1.03276e-06	10.5857	15.4303	15.4303	15.4303
1.033e-06	10.5855	15.4296	15.4296	15.4296
1.03324e-06	10.5853	15.4288	15.4288	15.4288
1.03348e-06	10.5851	15.4281	15.4281	15.4281
1.03371e-06	10.5848	15.4273	15.4273	15.4273
1.03395e-06	10.5846	15.4266	15.4266	15.4266
1.03419e-06	10.5844	15.4258	15.4258	15.4258
1.03443e-06	10.5842	15.4251	15.4251	15.4251
1.03467e-06	10.5839	15.4243	15.4243	15.4243
1.0349e-06	10.5837	15.4236	15.4236	15.4236
1.03514e-06	10.5835	15.4228	15.4228	15.4228
1.03538e-06	10.5832	15.422	15.422	15.422
1.03562e-06	10.583	15.4213	15.4213	15.4213
1.03586e-06	10.5828	15.4205	15.4205	15.4205
1.0361e-06	10.5826	15.4198	15.4198	15.4198
1.03633e-06	10.5823	15.419	15.419	15.419
1.03657e-06	10.5821	15.4183	15.4183	15.4183
1.03681e-06	10.5819	15.4175	15.4175	15.4175
1.03705e-06	10.5817	15.4168	15.4168	15.4168
1.03729e-06	10.5814	15.416	15.416	15.416
1.03753e-06	10.5812	15.4153	15.4153	15.4153
1.03777e-06	10.581	15.4145	15.4145	15.4145
1.03801e-06	10.5807	15.4137	15.4137	15.4137
1.03825e-06	10.5805	15.413	15.413	15.413
1.03848e-06	10.5803	15.4122	15.4122	15.4122
1.03872e-06	10.5801	15.4115	15.4115	15.4115
1.03896e-06	10.5798	15.4107	15.4107	15.4107
1.0392e-06	10.5796	15.41	15.41	15.41
1.03944e-06	10.5794	15.4092	15.4092	15.4092
1.03968e-06	10.5792	15.4085	15.4085	15.4085
1.03992e-06	10.5789	15.4077	15.4077	15.4077
1.04016e-06	10.5787	15.407	15.407	15.407
1.0404e-06	10.5785	15.4062	15.4062	15.4062
1.04064e-06	10.5783	15.4055	15.4055	15.4055
1.04088e-06	10.578	15.4047	15.4047	15.4047
1.04112e-06	10.5778	15.404	15.404	15.404
1.04136e-06	10.5776	15.4032	15.4032	15.4032
1.0416e-06	10.5773	15.4024	15.4024	15.4024
1.04184e-06	10.5771	15.4017	15.4017	15.4017
1.04208e-06	10.5769	15.4009	15.4009	15.4009
1.04232e-06	10.5767	15.4002	15.4002	15.4002
1.04256e-06	10.5764	15.3994	15.3994	15.3994
1.0428e-06	10.5762	15.3987	15.3987	15.3987
1.04304e-06	10.576	15.3979	15.3979	15.3979
1.04328e-06	10.5758	15.3972	15.3972	15.3972
1.04352e-06	10.5755	15.3964	15.3964	15.3964
1.04376e-06	10.5753	15.3957	15.3957	15.3957
1.044e-06	10.5751	15.3949	15.3949	15.3949
1.04424e-06	10.5748	15.3942	15.3942	15.3942
1.04448e-06	10.5746	15.3934	15.3934	15.3934
1.04472e-06	10.5744	15.3927	15.3927	15.3927
1.04496e-06	10.5742	15.3919	15.3919	15.3919
1.0452e-06	10.5739	15.3912	15.3912	15.3912
1.04544e-06	10.5737	15.3904	15.3904	15.3904
1.04568e-06	10.5735	15.3897	15.3897	15.3897
1.04592e-06	10.5733	15.3889	15.3889	15.3889
1.04616e-06	10.573	15.3882	15.3882	15.3882
1.04641e-06	10.5728	15.3874	15.3874	15.3874
1.04665e-06	10.5726	15.3867	15.3867	15.3867
1.04689e-06	10.5723	15.3859	15.3859	15.3859
1.04713e-06	10.5721	15.3852	15.3852	15.3852
1.04737e-06	10.5719	15.3844	15.3844	15.3844
1.04761e-06	10.5717	15.3836	15.3836	15.3836
1.04785e-06	10.5714	15.3829	15.3829	15.3829
1.04809e-06	10.5712	15.3821	15.3821	15.3821
1.04833e-06	10.571	15.3814	15.3814	15.3814
1.04858e-06	10.5708	15.3806	15.3806	15.3806
1.04882e-06	10.5705	15.3799	15.3799	15.3799
1.04906e-06	10.5703	15.3791	15.3791	15.3791
1.0493e-06	10.5701	15.3784	15.3784	15.3784
1.04954e-06	10.5698	15.3776	15.3776	15.3776
1.04978e-06	10.5696	15.3769	15.3769	15.3769
1.05003e-06	10.5694	15.3761	15.3761	15.3761
1.05027e-06	10.5692	15.3754	15.3754	15.3754
1.05051e-06	10.5689	15.3746	15.3746	15.3746
1.05075e-06	10.5687	15.3739	15.3739	15.3739
1.05099e-06	10.5685	15.3731	15.3731	15.3731
1.05124e-06	10.5683	15.3724	15.3724	15.3724
1.05148e-06	10.568	15.3716	15.3716	15.3716
1.05172e-06	10.5678	15.3709	15.3709	15.3709
1.05196e-06	10.5676	15.3701	15.3701	15.3701
1.0522e-06	10.5673	15.3694	15.3694	15.3694
1.05245e-06	10.5671	15.3686	15.3686	15.3686
1.05269e-06	10.5669	15.3679	15.3679	15.3679
1.05293e-06	10.5667	15.3671	15.3671	15.3671
1.05317e-06	10.5664	15.3664	15.3664	15.3664
1.05342e-06	10.5662	15.3656	15.3656	15.3656
1.05366e-06	10.566	15.3649	15.3649	15.3649
1.0539e-06	10.5658	15.3641	15.3641	15.3641
1.05414e-06	10.5655	15.3634	15.3634	15.3634
1.05439e-06	10.5653	15.3626	15.3626	15.3626
1.05463e-06	10.5651	15.3619	15.3619	15.3619
1.05487e-06	10.5648	15.3611	15.3611	15.3611
1.05512e-06	10.5646	15.3604	15.3604	15.3604
1.05536e-06	10.5644	15.3596	15.3596	15.3596
1.0556e-06	10.5642	15.3589	15.3589	15.3589
1.05584e-06	10.5639	15.3581	15.3581	15.3581
1.05609e-06	10.5637	15.3574	15.3574	15.3574
1.05633e-06	10.5635	15.3566	15.3566	15.3566
1.05657e-06	10.5633	15.3559	15.3559	15.3559
1.05682e-06	10.563	15.3551	15.3551	15.3551
1.05706e-06	10.5628	15.3544	15.3544	15.3544
1.0573e-06	10.5626	15.3537	15.3537	15.3537
1.05755e-06	10.5623	15.3529	15.3529	15.3529
1.05779e-06	10.5621	15.3522	15.3522	15.3522
1.05803e-06	10.5619	15.3514	15.3514	15.3514
1.05828e-06	10.5617	15.3507	15.3507	15.3507
1.05852e-06	10.5614	15.3499	15.3499	15.3499
1.05877e-06	10.5612	15.3492	15.3492	15.3492
1.05901e-06	10.561	15.3484	15.3484	15.3484
1.05925e-06	10.5608	15.3477	15.3477	15.3477
1.0595e-06	10.5605	15.3469	15.3469	15.3469
1.05974e-06	10.5603	15.3462	15.3462	15.3462
1.05999e-06	10.5601	15.3454	15.3454	15.3454
1.06023e-06	10.5598	15.3447	15.3447	15.3447
1.06047e-06	10.5596	15.3439	15.3439	15.3439
1.06072e-06	10.5594	15.3432	15.3432	15.3432
1.06096e-06	10.5592	15.3424	15.3424	15.3424
1.06121e-06	10.5589	15.3417	15.3417	15.3417
1.06145e-06	10.5587	15.3409	15.3409	15.3409
1.0617e-06	10.5585	15.3402	15.3402	15.3402
1.06194e-06	10.5582	15.3394	15.3394	15.3394
1.06218e-06	10.558	15.3387	15.3387	15.3387
1.06243e-06	10.5578	15.3379	15.3379	15.3379
1.06267e-06	10.5576	15.3372	15.3372	15.3372
1.06292e-06	10.5573	15.3364	15.3364	15.3364
1.06316e-06	10.5571	15.3357	15.3357	15.3357
1.06341e-06	10.5569	15.335	15.335	15.335
1.06365e-06	10.5567	15.3342	15.3342	15.3342
1.0639e-06	10.5564	15.3335	15.3335	15.3335
1.06414e-06	10.5562	15.3327	15.3327	15.3327
1.06439e-06	10.556	15.332	15.332	15.332
1.06463e-06	10.5557	15.3312	15.3312	15.3312
1.06488e-06	10.5555	15.3305	15.3305	15.3305
1.06512e-06	10.5553	15.3297	15.3297	15.3297
1.06537e-06	10.5551	15.329	15.329	15.329
1.06561e-06	10.5548	15.3282	15.3282	15.3282
1.06586e-06	10.5546	15.3275	15.3275	15.3275
1.06611e-06	10.5544	15.3267	15.3267	15.3267
1.06635e-06	10.5542	15.326	15.326	15.326
1.0666e-06	10.5539	15.3252	15.3252	15.3252
1.06684e-06	10.5537	15.3245	15.3245	15.3245
1.06709e-06	10.5535	15.3237	15.3237	15.3237
1.06733e-06	10.5532	15.323	15.323	15.323
1.06758e-06	10.553	15.3223	15.3223	15.3223
1.06782e-06	10.5528	15.3215	15.3215	15.3215
1.06807e-06	10.5526	15.3208	15.3208	15.3208
1.06832e-06	10.5523	15.32	15.32	15.32
1.06856e-06	10.5521	15.3193	15.3193	15.3193
1.06881e-06	10.5519	15.3185	15.3185	15.3185
1.06905e-06	10.5516	15.3178	15.3178	15.3178
1.0693e-06	10.5514	15.317	15.317	15.317
1.06955e-06	10.5512	15.3163	15.3163	15.3163
1.06979e-06	10.551	15.3155	15.3155	15.3155
1.07004e-06	10.5507	15.3148	15.3148	15.3148
1.07029e-06	10.5505	15.3141	15.3141	15.3141
1.07053e-06	10.5503	15.3133	15.3133	15.3133
1.07078e-06	10.5501	15.3126	15.3126	15.3126
1.07103e-06	10.5498	15.3118	15.3118	15.3118
1.07127e-06	10.5496	15.3111	15.3111	15.3111
1.07152e-06	10.5494	15.3103	15.3103	15.3103
1.07177e-06	10.5491	15.3096	15.3096	15.3096
1.07201e-06	10.5489	15.3088	15.3088	15.3088
1.07226e-06	10.5487	15.3081	15.3081	15.3081
1.07251e-06	10.5485	15.3073	15.3073	15.3073
1.07275e-06	10.5482	15.3066	15.3066	15.3066
1.073e-06	10.548	15.3059	15.3059	15.3059
1.07325e-06	10.5478	15.3051	15.3051	15.3051
1.07349e-06	10.5475	15.3044	15.3044	15.3044
1.07374e-06	10.5473	15.3036	15.3036	15.3036
1.07399e-06	10.5471	15.3029	15.3029	15.3029
1.07424e-06	10.5469	15.3021	15.3021	15.3021
1.07448e-06	10.5466	15.3014	15.3014	15.3014
1.07473e-06	10.5464	15.3006	15.3006	15.3006
1.07498e-06	10.5462	15.2999	15.2999	15.2999
1.07523e-06	10.5459	15.2992	15.2992	15.2992
1.07547e-06	10.5457	15.2984	15.2984	15.2984
1.07572e-06	10.5455	15.2977	15.2977	15.2977
1.07597e-06	10.5453	15.2969	15.2969	15.2969
1.07622e-06	10.545	15.2962	15.2962	15.2962
1.07647e-06	10.5448	15.2954	15.2954	15.2954
1.07671e-06	10.5446	15.2947	15.2947	15.2947
1.07696e-06	10.5444	15.2939	15.2939	15.2939
1.07721e-06	10.5441	15.2932	15.2932	15.2932
1.07746e-06	10.5439	15.2925	15.2925	15.2925
1.07771e-06	10.5437	15.2917	15.2917	15.2917
1.07795e-06	10.5434	15.291	15.291	15.291
1.0782e-06	10.5432	15.2902	15.2902	15.2902
1.07845e-06	10.543	15.2895	15.2895	15.2895
1.0787e-06	10.5428	15.2887	15.2887	15.2887
1.07895e-06	10.5425	15.288	15.288	15.288
1.0792e-06	10.5423	15.2872	15.2872	15.2872
1.07944e-06	10.5421	15.2865	15.2865	15.2865
1.07969e-06	10.5418	15.2858	15.2858	15.2858
1.07994e-06	10.5416	15.285	15.285	15.285
1.08019e-06	10.5414	15.2843	15.2843	15.2843
1.08044e-06	10.5412	15.2835	15.2835	15.2835
1.08069e-06	10.5409	15.2828	15.2828	15.2828
1.08094e-06	10.5407	15.282	15.282	15.282
1.08118e-06	10.5405	15.2813	15.2813	15.2813
1.08143e-06	10.5402	15.2806	15.2806	15.2806
1.08168e-06	10.54	15.2798	15.2798	15.2798
1.08193e-06	10.5398	15.2791	15.2791	15.2791
1.08218e-06	10.5396	15.2783	15.2783	15.2783
1.08243e-06	10.5393	15.2776	15.2776	15.2776
1.08268e-06	10.5391	15.2768	15.2768	15.2768
1.08293e-06	10.5389	15.2761	15.2761	15.2761
1.08318e-06	10.5386	15.2754	15.2754	15.2754
1.08343e-06	10.5384	15.2746	15.2746	15.2746
1.08368e-06	10.5382	15.2739	15.2739	15.2739
1.08393e-06	10.538	15.2731	15.2731	15.2731
1.08418e-06	10.5377	15.2724	15.2724	15.2724
1.08443e-06	10.5375	15.2716	15.2716	15.2716
1.08468e-06	10.5373	15.2709	15.2709	15.2709
1.08493e-06	10.5371	15.2702	15.2702	15.2702
1.08518e-06	10.5368	15.2694	15.2694	15.2694
1.08543e-06	10.5366	15.2687	15.2687	15.2687
1.08568e-06	10.5364	15.2679	15.2679	15.2679
1.08593e-06	10.5361	15.2672	15.2672	15.2672
1.08618e-06	10.5359	15.2664	15.2664	15.2664
1.08643e-06	10.5357	15.2657	15.2657	15.2657
1.08668e-06	10.5355	15.265	15.265	15.265
1.08693e-06	10.5352	15.2642	15.2642	15.2642
1.08718e-06	10.535	15.2635	15.2635	15.2635
1.08743e-06	10.5348	15.2627	15.2627	15.2627
1.08768e-06	10.5345	15.262	15.262	15.262
1.08793e-06	10.5343	15.2613	15.2613	15.2613
1.08818e-06	10.5341	15.2605	15.2605	15.2605
1.08843e-06	10.5339	15.2598	15.2598	15.2598
1.08868e-06	10.5336	15.259	15.259	15.259
1.08893e-06	10.5334	15.2583	15.2583	15.2583
1.08918e-06	10.5332	15.2575	15.2575	15.2575
1.08943e-06	10.5329	15.2568	15.2568	15.2568
1.08968e-06	10.5327	15.2561	15.2561	15.2561
1.08993e-06	10.5325	15.2553	15.2553	15.2553
1.09018e-06	10.5323	15.2546	15.2546	15.2546
1.09044e-06	10.532	15.2538	15.2538	15.2538
1.09069e-06	10.5318	15.2531	15.2531	15.2531
1.09094e-06	10.5316	15.2524	15.2524	15.2524
1.09119e-06	10.5313	15.2516	15.2516	15.2516
1.09144e-06	10.5311	15.2509	15.2509	15.2509
1.09169e-06	10.5309	15.2501	15.2501	15.2501
1.09194e-06	10.5307	15.2494	15.2494	15.2494
1.09219e-06	10.5304	15.2487	15.2487	15.2487
1.09245e-06	10.5302	15.2479	15.2479	15.2479
1.0927e-06	10.53	15.2472	15.2472	15.2472
1.09295e-06	10.5297	15.2464	15.2464	15.2464
1.0932e-06	10.5295	15.2457	15.2457	15.2457
1.09345e-06	10.5293	15.245	15.245	15.245
1.0937e-06	10.5291	15.2442	15.2442	15.2442
1.09396e-06	10.5288	15.2435	15.2435	15.2435
1.09421e-06	10.5286	15.2427	15.2427	15.2427
1.09446e-06	10.5284	15.242	15.242	15.242
1.09471e-06	10.5281	15.2413	15.2413	15.2413
1.09496e-06	10.5279	15.2405	15.2405	15.2405
1.09522e-06	10.5277	15.2398	15.2398	15.2398
1.09547e-06	10.5275	15.239	15.239	15.239
1.09572e-06	10.5272	15.2383	15.2383	15.2383
1.09597e-06	10.527	15.2376	15.2376	15.2376
1.09623e-06	10.5268	15.2368	15.2368	15.2368
1.09648e-06	10.5265	15.2361	15.2361	15.2361
1.09673e-06	10.5263	15.2353	15.2353	15.2353
1.09698e-06	10.5261	15.2346	15.2346	15.2346
1.09724e-06	10.5259	15.2339	15.2339	15.2339
1.09749e-06	10.5256	15.2331	15.2331	15.2331
1.09774e-06	10.5254	15.2324	15.2324	15.2324
1.09799e-06	10.5252	15.2316	15.2316	15.2316
1.09825e-06	10.5249	15.2309	15.2309	15.2309
1.0985e-06	10.5247	15.2302	15.2302	15.2302
1.09875e-06	10.5245	15.2294	15.2294	15.2294
1.09901e-06	10.5242	15.2287	15.2287	15.2287
1.09926e-06	10.524	15.2279	15.2279	15.2279
1.09951e-06	10.5238	15.2272	15.2272	15.2272
1.09977e-06	10.5236	15.2265	15.2265	15.2265
1.10002e-06	10.5233	15.2257	15.2257	15.2257
1.10027e-06	10.5231	15.225	15.225	15.225
1.10053e-06	10.5229	15.2242	15.2242	15.2242
1.10078e-06	10.5226	15.2235	15.2235	15.2235
1.10103e-06	10.5224	15.2228	15.2228	15.2228
1.10129e-06	10.5222	15.222	15.222	15.222
1.10154e-06	10.522	15.2213	15.2213	15.2213
1.10179e-06	10.5217	15.2205	15.2205	15.2205
1.10205e-06	10.5215	15.2198	15.2198	15.2198
1.1023e-06	10.5213	15.2191	15.2191	15.2191
1.10255e-06	10.521	15.2183	15.2183	15.2183
1.10281e-06	10.5208	15.2176	15.2176	15.2176
1.10306e-06	10.5206	15.2169	15.2169	15.2169
1.10332e-06	10.5204	15.2161	15.2161	15.2161
1.10357e-06	10.5201	15.2154	15.2154	15.2154
1.10382e-06	10.5199	15.2146	15.2146	15.2146
1.10408e-06	10.5197	15.2139	15.2139	15.2139
1.10433e-06	10.5194	15.2132	15.2132	15.2132
1.10459e-06	10.5192	15.2124	15.2124	15.2124
1.10484e-06	10.519	15.2117	15.2117	15.2117
1.1051e-06	10.5188	15.211	15.211	15.211
1.10535e-06	10.5185	15.2102	15.2102	15.2102
1.10561e-06	10.5183	15.2095	15.2095	15.2095
1.10586e-06	10.5181	15.2087	15.2087	15.2087
1.10611e-06	10.5178	15.208	15.208	15.208
1.10637e-06	10.5176	15.2073	15.2073	15.2073
1.10662e-06	10.5174	15.2065	15.2065	15.2065
1.10688e-06	10.5172	15.2058	15.2058	15.2058
1.10713e-06	10.5169	15.205	15.205	15.205
1.10739e-06	10.5167	15.2043	15.2043	15.2043
1.10764e-06	10.5165	15.2036	15.2036	15.2036
1.1079e-06	10.5162	15.2028	15.2028	15.2028
1.10815e-06	10.516	15.2021	15.2021	15.2021
1.10841e-06	10.5158	15.2014	15.2014	15.2014
1.10866e-06	10.5155	15.2006	15.2006	15.2006
1.10892e-06	10.5153	15.1999	15.1999	15.1999
1.10917e-06	10.5151	15.1991	15.1991	15.1991
1.10943e-06	10.5149	15.1984	15.1984	15.1984
1.10969e-06	10.5146	15.1977	15.1977	15.1977
1.10994e-06	10.5144	15.1969	15.1969	15.1969
1.1102e-06	10.5142	15.1962	15.1962	15.1962
1.11045e-06	10.5139	15.1955	15.1955	15.1955
1.11071e-06	10.5137	15.1947	15.1947	15.1947
1.11096e-06	10.5135	15.194	15.194	15.194
1.11122e-06	10.5133	15.1933	15.1933	15.1933
1.11148e-06	10.513	15.1925	15.1925	15.1925
1.11173e-06	10.5128	15.1918	15.1918	15.1918
1.11199e-06	10.5126	15.191	15.191	15.191
1.11224e-06	10.5123	15.1903	15.1903	15.1903
1.1125e-06	10.5121	15.1896	15.1896	15.1896
1.11276e-06	10.5119	15.1888	15.1888	15.1888
1.11301e-06	10.5116	15.1881	15.1881	15.1881
1.11327e-06	10.5114	15.1874	15.1874	15.1874
1.11353e-06	10.5112	15.1866	15.1866	15.1866
1.11378e-06	10.511	15.1859	15.1859	15.1859
1.11404e-06	10.5107	15.1852	15.1852	15.1852
1.11429e-06	10.5105	15.1844	15.1844	15.1844
1.11455e-06	10.5103	15.1837	15.1837	15.1837
1.11481e-06	10.51	15.1829	15.1829	15.1829
1.11506e-06	10.5098	15.1822	15.1822	15.1822
1.11532e-06	10.5096	15.1815	15.1815	15.1815
1.11558e-06	10.5094	15.1807	15.1807	15.1807
1.11584e-06	10.5091	15.18	15.18	15.18
1.11609e-06	10.5089	15.1793	15.1793	15.1793
1.11635e-06	10.5087	15.1785	15.1785	15.1785
1.11661e-06	10.5084	15.1778	15.1778	15.1778
1.11686e-06	10.5082	15.1771	15.1771	15.1771
1.11712e-06	10.508	15.1763	15.1763	15.1763
1.11738e-06	10.5077	15.1756	15.1756	15.1756
1.11764e-06	10.5075	15.1748	15.1748	15.1748
1.11789e-06	10.5073	15.1741	15.1741	15.1741
1.11815e-06	10.5071	15.1734	15.1734	15.1734
1.11841e-06	10.5068	15.1726	15.1726	15.1726
1.11866e-06	10.5066	15.1719	15.1719	15.1719
1.11892e-06	10.5064	15.1712	15.1712	15.1712
1.11918e-06	10.5061	15.1704	15.1704	15.1704
1.11944e-06	10.5059	15.1697	15.1697	15.1697
1.1197e-06	10.5057	15.169	15.169	15.169
1.11995e-06	10.5055	15.1682	15.1682	15.1682
1.12021e-06	10.5052	15.1675	15.1675	15.1675
1.12047e-06	10.505	15.1668	15.1668	15.1668
1.12073e-06	10.5048	15.166	15.166	15.166
1.12099e-06	10.5045	15.1653	15.1653	15.1653
1.12124e-06	10.5043	15.1646	15.1646	15.1646
1.1215e-06	10.5041	15.1638	15.1638	15.1638
1.12176e-06	10.5038	15.1631	15.1631	15.1631
1.12202e-06	10.5036	15.1624	15.1624	15.1624
1.12228e-06	10.5034	15.1616	15.1616	15.1616
1.12254e-06	10.5032	15.1609	15.1609	15.1609
1.12279e-06	10.5029	15.1601	15.1601	15.1601
1.12305e-06	10.5027	15.1594	15.1594	15.1594
1.12331e-06	10.5025	15.1587	15.1587	15.1587
