x	xg	error+	error-	error
1.02164e-06	211.276	59.083	9.74507	33.4706
1.02188e-06	211.263	59.0731	9.74436	33.4654
1.02212e-06	211.249	59.0631	9.74365	33.4602
1.02235e-06	211.235	59.0531	9.74295	33.4549
1.02259e-06	211.222	59.0431	9.74224	33.4497
1.02282e-06	211.208	59.0331	9.74153	33.4445
1.02306e-06	211.194	59.0232	9.74082	33.4392
1.02329e-06	211.181	59.0132	9.74011	33.434
1.02353e-06	211.167	59.0032	9.7394	33.4288
1.02376e-06	211.153	58.9933	9.7387	33.4236
1.024e-06	211.14	58.9833	9.73799	33.4183
1.02424e-06	211.126	58.9733	9.73728	33.4131
1.02447e-06	211.112	58.9634	9.73657	33.4079
1.02471e-06	211.099	58.9534	9.73586	33.4027
1.02494e-06	211.085	58.9434	9.73515	33.3974
1.02518e-06	211.071	58.9335	9.73445	33.3922
1.02542e-06	211.058	58.9235	9.73374	33.387
1.02565e-06	211.044	58.9136	9.73303	33.3818
1.02589e-06	211.03	58.9036	9.73232	33.3766
1.02612e-06	211.017	58.8937	9.73162	33.3713
1.02636e-06	211.003	58.8837	9.73091	33.3661
1.0266e-06	210.989	58.8738	9.7302	33.3609
1.02683e-06	210.976	58.8638	9.72949	33.3557
1.02707e-06	210.962	58.8539	9.72878	33.3505
1.02731e-06	210.948	58.844	9.72808	33.3453
1.02754e-06	210.935	58.834	9.72737	33.3401
1.02778e-06	210.921	58.8241	9.72666	33.3348
1.02802e-06	210.908	58.8141	9.72595	33.3296
1.02825e-06	210.894	58.8042	9.72525	33.3244
1.02849e-06	210.88	58.7943	9.72454	33.3192
1.02873e-06	210.867	58.7844	9.72383	33.314
1.02896e-06	210.853	58.7744	9.72313	33.3088
1.0292e-06	210.839	58.7645	9.72242	33.3036
1.02944e-06	210.826	58.7546	9.72171	33.2984
1.02967e-06	210.812	58.7447	9.721	33.2932
1.02991e-06	210.798	58.7347	9.7203	33.288
1.03015e-06	210.785	58.7248	9.71959	33.2828
1.03039e-06	210.771	58.7149	9.71888	33.2776
1.03062e-06	210.758	58.705	9.71818	33.2724
1.03086e-06	210.744	58.6951	9.71747	33.2672
1.0311e-06	210.73	58.6852	9.71676	33.262
1.03134e-06	210.717	58.6753	9.71606	33.2568
1.03157e-06	210.703	58.6654	9.71535	33.2516
1.03181e-06	210.689	58.6555	9.71464	33.2464
1.03205e-06	210.676	58.6456	9.71394	33.2412
1.03229e-06	210.662	58.6357	9.71323	33.236
1.03252e-06	210.648	58.6258	9.71252	33.2308
1.03276e-06	210.635	58.6159	9.71182	33.2256
1.033e-06	210.621	58.606	9.71111	33.2204
1.03324e-06	210.608	58.5961	9.7104	33.2153
1.03348e-06	210.594	58.5862	9.7097	33.2101
1.03371e-06	210.58	58.5763	9.70899	33.2049
1.03395e-06	210.567	58.5664	9.70828	33.1997
1.03419e-06	210.553	58.5565	9.70758	33.1945
1.03443e-06	210.539	58.5466	9.70687	33.1893
1.03467e-06	210.526	58.5367	9.70617	33.1841
1.0349e-06	210.512	58.5269	9.70546	33.179
1.03514e-06	210.499	58.517	9.70475	33.1738
1.03538e-06	210.485	58.5071	9.70405	33.1686
1.03562e-06	210.471	58.4972	9.70334	33.1634
1.03586e-06	210.458	58.4874	9.70264	33.1582
1.0361e-06	210.444	58.4775	9.70193	33.1531
1.03633e-06	210.43	58.4676	9.70122	33.1479
1.03657e-06	210.417	58.4578	9.70052	33.1427
1.03681e-06	210.403	58.4479	9.69981	33.1375
1.03705e-06	210.39	58.438	9.69911	33.1324
1.03729e-06	210.376	58.4282	9.6984	33.1272
1.03753e-06	210.362	58.4183	9.6977	33.122
1.03777e-06	210.349	58.4084	9.69699	33.1168
1.03801e-06	210.335	58.3986	9.69629	33.1117
1.03825e-06	210.322	58.3887	9.69558	33.1065
1.03848e-06	210.308	58.3789	9.69487	33.1013
1.03872e-06	210.294	58.369	9.69417	33.0962
1.03896e-06	210.281	58.3592	9.69346	33.091
1.0392e-06	210.267	58.3493	9.69276	33.0858
1.03944e-06	210.254	58.3395	9.69205	33.0807
1.03968e-06	210.24	58.3296	9.69135	33.0755
1.03992e-06	210.226	58.3198	9.69064	33.0703
1.04016e-06	210.213	58.31	9.68994	33.0652
1.0404e-06	210.199	58.3001	9.68923	33.06
1.04064e-06	210.186	58.2903	9.68853	33.0549
1.04088e-06	210.172	58.2805	9.68782	33.0497
1.04112e-06	210.158	58.2706	9.68712	33.0445
1.04136e-06	210.145	58.2608	9.68641	33.0394
1.0416e-06	210.131	58.251	9.68571	33.0342
1.04184e-06	210.118	58.2411	9.685	33.0291
1.04208e-06	210.104	58.2313	9.6843	33.0239
1.04232e-06	210.09	58.2215	9.68359	33.0188
1.04256e-06	210.077	58.2117	9.68289	33.0136
1.0428e-06	210.063	58.2018	9.68219	33.0085
1.04304e-06	210.05	58.192	9.68148	33.0033
1.04328e-06	210.036	58.1822	9.68078	32.9982
1.04352e-06	210.022	58.1724	9.68007	32.993
1.04376e-06	210.009	58.1626	9.67937	32.9879
1.044e-06	209.995	58.1528	9.67866	32.9827
1.04424e-06	209.982	58.143	9.67796	32.9776
1.04448e-06	209.968	58.1332	9.67725	32.9724
1.04472e-06	209.954	58.1233	9.67655	32.9673
1.04496e-06	209.941	58.1135	9.67585	32.9621
1.0452e-06	209.927	58.1037	9.67514	32.957
1.04544e-06	209.914	58.0939	9.67444	32.9519
1.04568e-06	209.9	58.0841	9.67373	32.9467
1.04592e-06	209.886	58.0743	9.67303	32.9416
1.04616e-06	209.873	58.0646	9.67233	32.9364
1.04641e-06	209.859	58.0548	9.67162	32.9313
1.04665e-06	209.846	58.045	9.67092	32.9262
1.04689e-06	209.832	58.0352	9.67021	32.921
1.04713e-06	209.819	58.0254	9.66951	32.9159
1.04737e-06	209.805	58.0156	9.66881	32.9108
1.04761e-06	209.791	58.0058	9.6681	32.9056
1.04785e-06	209.778	57.996	9.6674	32.9005
1.04809e-06	209.764	57.9863	9.6667	32.8954
1.04833e-06	209.751	57.9765	9.66599	32.8902
1.04858e-06	209.737	57.9667	9.66529	32.8851
1.04882e-06	209.724	57.9569	9.66459	32.88
1.04906e-06	209.71	57.9472	9.66388	32.8748
1.0493e-06	209.696	57.9374	9.66318	32.8697
1.04954e-06	209.683	57.9276	9.66248	32.8646
1.04978e-06	209.669	57.9179	9.66177	32.8595
1.05003e-06	209.656	57.9081	9.66107	32.8543
1.05027e-06	209.642	57.8983	9.66037	32.8492
1.05051e-06	209.629	57.8886	9.65966	32.8441
1.05075e-06	209.615	57.8788	9.65896	32.839
1.05099e-06	209.601	57.869	9.65826	32.8339
1.05124e-06	209.588	57.8593	9.65755	32.8287
1.05148e-06	209.574	57.8495	9.65685	32.8236
1.05172e-06	209.561	57.8398	9.65615	32.8185
1.05196e-06	209.547	57.83	9.65544	32.8134
1.0522e-06	209.534	57.8203	9.65474	32.8083
1.05245e-06	209.52	57.8105	9.65404	32.8032
1.05269e-06	209.506	57.8008	9.65334	32.798
1.05293e-06	209.493	57.791	9.65263	32.7929
1.05317e-06	209.479	57.7813	9.65193	32.7878
1.05342e-06	209.466	57.7716	9.65123	32.7827
1.05366e-06	209.452	57.7618	9.65053	32.7776
1.0539e-06	209.439	57.7521	9.64982	32.7725
1.05414e-06	209.425	57.7423	9.64912	32.7674
1.05439e-06	209.412	57.7326	9.64842	32.7623
1.05463e-06	209.398	57.7229	9.64772	32.7572
1.05487e-06	209.384	57.7132	9.64701	32.7521
1.05512e-06	209.371	57.7034	9.64631	32.7469
1.05536e-06	209.357	57.6937	9.64561	32.7418
1.0556e-06	209.344	57.684	9.64491	32.7367
1.05584e-06	209.33	57.6742	9.6442	32.7316
1.05609e-06	209.317	57.6645	9.6435	32.7265
1.05633e-06	209.303	57.6548	9.6428	32.7214
1.05657e-06	209.29	57.6451	9.6421	32.7163
1.05682e-06	209.276	57.6354	9.6414	32.7112
1.05706e-06	209.262	57.6257	9.64069	32.7061
1.0573e-06	209.249	57.616	9.63999	32.701
1.05755e-06	209.235	57.6062	9.63929	32.6959
1.05779e-06	209.222	57.5965	9.63859	32.6909
1.05803e-06	209.208	57.5868	9.63789	32.6858
1.05828e-06	209.195	57.5771	9.63719	32.6807
1.05852e-06	209.181	57.5674	9.63648	32.6756
1.05877e-06	209.168	57.5577	9.63578	32.6705
1.05901e-06	209.154	57.548	9.63508	32.6654
1.05925e-06	209.141	57.5383	9.63438	32.6603
1.0595e-06	209.127	57.5286	9.63368	32.6552
1.05974e-06	209.113	57.5189	9.63298	32.6501
1.05999e-06	209.1	57.5092	9.63227	32.645
1.06023e-06	209.086	57.4995	9.63157	32.6399
1.06047e-06	209.073	57.4899	9.63087	32.6349
1.06072e-06	209.059	57.4802	9.63017	32.6298
1.06096e-06	209.046	57.4705	9.62947	32.6247
1.06121e-06	209.032	57.4608	9.62877	32.6196
1.06145e-06	209.019	57.4511	9.62807	32.6145
1.0617e-06	209.005	57.4414	9.62737	32.6095
1.06194e-06	208.992	57.4318	9.62666	32.6044
1.06218e-06	208.978	57.4221	9.62596	32.5993
1.06243e-06	208.965	57.4124	9.62526	32.5942
1.06267e-06	208.951	57.4027	9.62456	32.5891
1.06292e-06	208.938	57.3931	9.62386	32.5841
1.06316e-06	208.924	57.3834	9.62316	32.579
1.06341e-06	208.91	57.3737	9.62246	32.5739
1.06365e-06	208.897	57.3641	9.62176	32.5688
1.0639e-06	208.883	57.3544	9.62106	32.5638
1.06414e-06	208.87	57.3447	9.62036	32.5587
1.06439e-06	208.856	57.3351	9.61966	32.5536
1.06463e-06	208.843	57.3254	9.61896	32.5486
1.06488e-06	208.829	57.3158	9.61826	32.5435
1.06512e-06	208.816	57.3061	9.61756	32.5384
1.06537e-06	208.802	57.2964	9.61685	32.5333
1.06561e-06	208.789	57.2868	9.61615	32.5283
1.06586e-06	208.775	57.2771	9.61545	32.5232
1.06611e-06	208.762	57.2675	9.61475	32.5181
1.06635e-06	208.748	57.2578	9.61405	32.5131
1.0666e-06	208.735	57.2482	9.61335	32.508
1.06684e-06	208.721	57.2386	9.61265	32.503
1.06709e-06	208.708	57.2289	9.61195	32.4979
1.06733e-06	208.694	57.2193	9.61125	32.4928
1.06758e-06	208.681	57.2096	9.61055	32.4878
1.06782e-06	208.667	57.2	9.60985	32.4827
1.06807e-06	208.654	57.1904	9.60915	32.4777
1.06832e-06	208.64	57.1807	9.60845	32.4726
1.06856e-06	208.627	57.1711	9.60775	32.4676
1.06881e-06	208.613	57.1615	9.60705	32.4625
1.06905e-06	208.6	57.1518	9.60635	32.4574
1.0693e-06	208.586	57.1422	9.60565	32.4524
1.06955e-06	208.573	57.1326	9.60495	32.4473
1.06979e-06	208.559	57.123	9.60425	32.4423
1.07004e-06	208.545	57.1134	9.60356	32.4372
1.07029e-06	208.532	57.1037	9.60286	32.4322
1.07053e-06	208.518	57.0941	9.60216	32.4271
1.07078e-06	208.505	57.0845	9.60146	32.4221
1.07103e-06	208.491	57.0749	9.60076	32.417
1.07127e-06	208.478	57.0653	9.60006	32.412
1.07152e-06	208.464	57.0557	9.59936	32.4069
1.07177e-06	208.451	57.0461	9.59866	32.4019
1.07201e-06	208.437	57.0364	9.59796	32.3969
1.07226e-06	208.424	57.0268	9.59726	32.3918
1.07251e-06	208.41	57.0172	9.59656	32.3868
1.07275e-06	208.397	57.0076	9.59586	32.3817
1.073e-06	208.383	56.998	9.59516	32.3767
1.07325e-06	208.37	56.9884	9.59446	32.3717
1.07349e-06	208.356	56.9788	9.59377	32.3666
1.07374e-06	208.343	56.9692	9.59307	32.3616
1.07399e-06	208.329	56.9597	9.59237	32.3565
1.07424e-06	208.316	56.9501	9.59167	32.3515
1.07448e-06	208.303	56.9405	9.59097	32.3465
1.07473e-06	208.289	56.9309	9.59027	32.3414
1.07498e-06	208.276	56.9213	9.58957	32.3364
1.07523e-06	208.262	56.9117	9.58887	32.3314
1.07547e-06	208.249	56.9021	9.58817	32.3263
1.07572e-06	208.235	56.8925	9.58748	32.3213
1.07597e-06	208.222	56.883	9.58678	32.3163
1.07622e-06	208.208	56.8734	9.58608	32.3113
1.07647e-06	208.195	56.8638	9.58538	32.3062
1.07671e-06	208.181	56.8542	9.58468	32.3012
1.07696e-06	208.168	56.8447	9.58398	32.2962
1.07721e-06	208.154	56.8351	9.58329	32.2911
1.07746e-06	208.141	56.8255	9.58259	32.2861
1.07771e-06	208.127	56.816	9.58189	32.2811
1.07795e-06	208.114	56.8064	9.58119	32.2761
1.0782e-06	208.1	56.7968	9.58049	32.2711
1.07845e-06	208.087	56.7873	9.57979	32.266
1.0787e-06	208.073	56.7777	9.5791	32.261
1.07895e-06	208.06	56.7682	9.5784	32.256
1.0792e-06	208.046	56.7586	9.5777	32.251
1.07944e-06	208.033	56.749	9.577	32.246
1.07969e-06	208.019	56.7395	9.5763	32.2409
1.07994e-06	208.006	56.7299	9.57561	32.2359
1.08019e-06	207.992	56.7204	9.57491	32.2309
1.08044e-06	207.979	56.7108	9.57421	32.2259
1.08069e-06	207.965	56.7013	9.57351	32.2209
1.08094e-06	207.952	56.6917	9.57282	32.2159
1.08118e-06	207.938	56.6822	9.57212	32.2109
1.08143e-06	207.925	56.6727	9.57142	32.2058
1.08168e-06	207.912	56.6631	9.57072	32.2008
1.08193e-06	207.898	56.6536	9.57003	32.1958
1.08218e-06	207.885	56.644	9.56933	32.1908
1.08243e-06	207.871	56.6345	9.56863	32.1858
1.08268e-06	207.858	56.625	9.56793	32.1808
1.08293e-06	207.844	56.6154	9.56724	32.1758
1.08318e-06	207.831	56.6059	9.56654	32.1708
1.08343e-06	207.817	56.5964	9.56584	32.1658
1.08368e-06	207.804	56.5869	9.56514	32.1608
1.08393e-06	207.79	56.5773	9.56445	32.1558
1.08418e-06	207.777	56.5678	9.56375	32.1508
1.08443e-06	207.763	56.5583	9.56305	32.1458
1.08468e-06	207.75	56.5488	9.56236	32.1408
1.08493e-06	207.737	56.5392	9.56166	32.1358
1.08518e-06	207.723	56.5297	9.56096	32.1308
1.08543e-06	207.71	56.5202	9.56026	32.1258
1.08568e-06	207.696	56.5107	9.55957	32.1208
1.08593e-06	207.683	56.5012	9.55887	32.1158
1.08618e-06	207.669	56.4917	9.55817	32.1108
1.08643e-06	207.656	56.4822	9.55748	32.1058
1.08668e-06	207.642	56.4727	9.55678	32.1008
1.08693e-06	207.629	56.4632	9.55608	32.0958
1.08718e-06	207.615	56.4537	9.55539	32.0908
1.08743e-06	207.602	56.4442	9.55469	32.0859
1.08768e-06	207.588	56.4347	9.55399	32.0809
1.08793e-06	207.575	56.4252	9.5533	32.0759
1.08818e-06	207.562	56.4157	9.5526	32.0709
1.08843e-06	207.548	56.4062	9.55191	32.0659
1.08868e-06	207.535	56.3967	9.55121	32.0609
1.08893e-06	207.521	56.3872	9.55051	32.0559
1.08918e-06	207.508	56.3777	9.54982	32.0509
1.08943e-06	207.494	56.3682	9.54912	32.046
1.08968e-06	207.481	56.3587	9.54842	32.041
1.08993e-06	207.467	56.3492	9.54773	32.036
1.09018e-06	207.454	56.3398	9.54703	32.031
1.09044e-06	207.441	56.3303	9.54634	32.026
1.09069e-06	207.427	56.3208	9.54564	32.0211
1.09094e-06	207.414	56.3113	9.54494	32.0161
1.09119e-06	207.4	56.3018	9.54425	32.0111
1.09144e-06	207.387	56.2924	9.54355	32.0061
1.09169e-06	207.373	56.2829	9.54286	32.0011
1.09194e-06	207.36	56.2734	9.54216	31.9962
1.09219e-06	207.346	56.2639	9.54146	31.9912
1.09245e-06	207.333	56.2545	9.54077	31.9862
1.0927e-06	207.32	56.245	9.54007	31.9813
1.09295e-06	207.306	56.2355	9.53938	31.9763
1.0932e-06	207.293	56.2261	9.53868	31.9713
1.09345e-06	207.279	56.2166	9.53799	31.9663
1.0937e-06	207.266	56.2072	9.53729	31.9614
1.09396e-06	207.252	56.1977	9.5366	31.9564
1.09421e-06	207.239	56.1883	9.5359	31.9514
1.09446e-06	207.226	56.1788	9.5352	31.9465
1.09471e-06	207.212	56.1693	9.53451	31.9415
1.09496e-06	207.199	56.1599	9.53381	31.9365
1.09522e-06	207.185	56.1504	9.53312	31.9316
1.09547e-06	207.172	56.141	9.53242	31.9266
1.09572e-06	207.158	56.1315	9.53173	31.9217
1.09597e-06	207.145	56.1221	9.53103	31.9167
1.09623e-06	207.132	56.1127	9.53034	31.9117
1.09648e-06	207.118	56.1032	9.52964	31.9068
1.09673e-06	207.105	56.0938	9.52895	31.9018
1.09698e-06	207.091	56.0843	9.52825	31.8969
1.09724e-06	207.078	56.0749	9.52756	31.8919
1.09749e-06	207.064	56.0655	9.52686	31.8869
1.09774e-06	207.051	56.056	9.52617	31.882
1.09799e-06	207.038	56.0466	9.52547	31.877
1.09825e-06	207.024	56.0372	9.52478	31.8721
1.0985e-06	207.011	56.0277	9.52408	31.8671
1.09875e-06	206.997	56.0183	9.52339	31.8622
1.09901e-06	206.984	56.0089	9.5227	31.8572
1.09926e-06	206.971	55.9995	9.522	31.8523
1.09951e-06	206.957	55.99	9.52131	31.8473
1.09977e-06	206.944	55.9806	9.52061	31.8424
1.10002e-06	206.93	55.9712	9.51992	31.8374
1.10027e-06	206.917	55.9618	9.51922	31.8325
1.10053e-06	206.903	55.9524	9.51853	31.8275
1.10078e-06	206.89	55.943	9.51783	31.8226
1.10103e-06	206.877	55.9336	9.51714	31.8176
1.10129e-06	206.863	55.9241	9.51645	31.8127
1.10154e-06	206.85	55.9147	9.51575	31.8078
1.10179e-06	206.836	55.9053	9.51506	31.8028
1.10205e-06	206.823	55.8959	9.51436	31.7979
1.1023e-06	206.81	55.8865	9.51367	31.7929
1.10255e-06	206.796	55.8771	9.51298	31.788
1.10281e-06	206.783	55.8677	9.51228	31.7831
1.10306e-06	206.769	55.8583	9.51159	31.7781
1.10332e-06	206.756	55.8489	9.51089	31.7732
1.10357e-06	206.743	55.8395	9.5102	31.7682
1.10382e-06	206.729	55.8301	9.50951	31.7633
1.10408e-06	206.716	55.8207	9.50881	31.7584
1.10433e-06	206.702	55.8113	9.50812	31.7534
1.10459e-06	206.689	55.802	9.50742	31.7485
1.10484e-06	206.676	55.7926	9.50673	31.7436
1.1051e-06	206.662	55.7832	9.50604	31.7386
1.10535e-06	206.649	55.7738	9.50534	31.7337
1.10561e-06	206.635	55.7644	9.50465	31.7288
1.10586e-06	206.622	55.755	9.50396	31.7239
1.10611e-06	206.609	55.7457	9.50326	31.7189
1.10637e-06	206.595	55.7363	9.50257	31.714
1.10662e-06	206.582	55.7269	9.50188	31.7091
1.10688e-06	206.568	55.7175	9.50118	31.7041
1.10713e-06	206.555	55.7082	9.50049	31.6992
1.10739e-06	206.542	55.6988	9.4998	31.6943
1.10764e-06	206.528	55.6894	9.4991	31.6894
1.1079e-06	206.515	55.68	9.49841	31.6845
1.10815e-06	206.501	55.6707	9.49772	31.6795
1.10841e-06	206.488	55.6613	9.49702	31.6746
1.10866e-06	206.475	55.652	9.49633	31.6697
1.10892e-06	206.461	55.6426	9.49564	31.6648
1.10917e-06	206.448	55.6332	9.49495	31.6599
1.10943e-06	206.435	55.6239	9.49425	31.6549
1.10969e-06	206.421	55.6145	9.49356	31.65
1.10994e-06	206.408	55.6052	9.49287	31.6451
1.1102e-06	206.394	55.5958	9.49217	31.6402
1.11045e-06	206.381	55.5865	9.49148	31.6353
1.11071e-06	206.368	55.5771	9.49079	31.6304
1.11096e-06	206.354	55.5678	9.4901	31.6254
1.11122e-06	206.341	55.5584	9.4894	31.6205
1.11148e-06	206.327	55.5491	9.48871	31.6156
1.11173e-06	206.314	55.5397	9.48802	31.6107
1.11199e-06	206.301	55.5304	9.48733	31.6058
1.11224e-06	206.287	55.521	9.48663	31.6009
1.1125e-06	206.274	55.5117	9.48594	31.596
1.11276e-06	206.261	55.5024	9.48525	31.5911
1.11301e-06	206.247	55.493	9.48456	31.5862
1.11327e-06	206.234	55.4837	9.48386	31.5813
1.11353e-06	206.22	55.4744	9.48317	31.5764
1.11378e-06	206.207	55.465	9.48248	31.5715
1.11404e-06	206.194	55.4557	9.48179	31.5666
1.11429e-06	206.18	55.4464	9.4811	31.5617
1.11455e-06	206.167	55.437	9.4804	31.5568
1.11481e-06	206.154	55.4277	9.47971	31.5519
1.11506e-06	206.14	55.4184	9.47902	31.547
1.11532e-06	206.127	55.4091	9.47833	31.5421
1.11558e-06	206.113	55.3998	9.47764	31.5372
1.11584e-06	206.1	55.3904	9.47694	31.5323
1.11609e-06	206.087	55.3811	9.47625	31.5274
1.11635e-06	206.073	55.3718	9.47556	31.5225
1.11661e-06	206.06	55.3625	9.47487	31.5176
1.11686e-06	206.047	55.3532	9.47418	31.5127
1.11712e-06	206.033	55.3439	9.47349	31.5078
1.11738e-06	206.02	55.3346	9.47279	31.5029
1.11764e-06	206.007	55.3253	9.4721	31.498
1.11789e-06	205.993	55.3159	9.47141	31.4931
1.11815e-06	205.98	55.3066	9.47072	31.4882
1.11841e-06	205.966	55.2973	9.47003	31.4833
1.11866e-06	205.953	55.288	9.46934	31.4784
1.11892e-06	205.94	55.2787	9.46865	31.4736
1.11918e-06	205.926	55.2694	9.46795	31.4687
1.11944e-06	205.913	55.2601	9.46726	31.4638
1.1197e-06	205.9	55.2509	9.46657	31.4589
1.11995e-06	205.886	55.2416	9.46588	31.454
1.12021e-06	205.873	55.2323	9.46519	31.4491
1.12047e-06	205.86	55.223	9.4645	31.4443
1.12073e-06	205.846	55.2137	9.46381	31.4394
1.12099e-06	205.833	55.2044	9.46312	31.4345
1.12124e-06	205.82	55.1951	9.46242	31.4296
1.1215e-06	205.806	55.1858	9.46173	31.4247
1.12176e-06	205.793	55.1766	9.46104	31.4199
1.12202e-06	205.78	55.1673	9.46035	31.415
1.12228e-06	205.766	55.158	9.45966	31.4101
1.12254e-06	205.753	55.1487	9.45897	31.4052
1.12279e-06	205.739	55.1394	9.45828	31.4003
1.12305e-06	205.726	55.1302	9.45759	31.3955
1.12331e-06	205.713	55.1209	9.4569	31.3906
1.12357e-06	205.699	55.1116	9.45621	31.3857
1.12383e-06	205.686	55.1024	9.45552	31.3809
1.12409e-06	205.673	55.0931	9.45483	31.376
1.12435e-06	205.659	55.0838	9.45414	31.3711
1.1246e-06	205.646	55.0746	9.45345	31.3662
1.12486e-06	205.633	55.0653	9.45276	31.3614
1.12512e-06	205.619	55.056	9.45207	31.3565
1.12538e-06	205.606	55.0468	9.45137	31.3516
1.12564e-06	205.593	55.0375	9.45068	31.3468
1.1259e-06	205.579	55.0283	9.44999	31.3419
1.12616e-06	205.566	55.019	9.4493	31.337
1.12642e-06	205.553	55.0097	9.44861	31.3322
1.12668e-06	205.539	55.0005	9.44792	31.3273
1.12694e-06	205.526	54.9912	9.44723	31.3224
1.1272e-06	205.513	54.982	9.44654	31.3176
1.12746e-06	205.499	54.9727	9.44585	31.3127
